co2,createdAt,expireAt,humidity,iaqi.e_score,iaqi.i_score,iaqi.m_score,iaqi.primary_grade,iaqi.sub_level,iaqiScore,k,kCo2,kEffective,kPm25,kR2Co2,kR2Pm25,kSampleCountCo2,kSampleCountPm25,kSource,nox,pm25,source_collection,temp,timestamp,tvoc,timestamp_kst,rCo2,rPm25,rVoc,rK,rTh,m_orig,m_no_k,m_no_k_th
682.0,2026-04-12T23:20:21.075Z,2026-05-12T23:20:20.136Z,42.96324920654297,2.0,,3.0,나쁨,심각한 악화 (나쁨-3),3.0,,0.0,0.0,2.493,0.1045,0.5971,48,48,computed_co2_regression,3.0,19.5,history,24.55138397216797,2026-04-12 23:20:21.075000+00:00,112.58333587646484,2026-04-13 08:20:21.075000+09:00,0.205,0.12857142857142856,0.12583335876464843,3.0,0.7036750793457032,3.0,0.205,0.7036750793457032
681.6666870117188,2026-04-12T23:20:27.085Z,2026-05-12T23:20:26.150Z,43.02619171142578,2.0,,3.0,나쁨,심각한 악화 (나쁨-3),3.0,,0.0,0.0,2.388,0.1723,0.5589,48,48,computed_co2_regression,3.0,19.33333396911621,history,24.546043395996094,2026-04-12 23:20:27.085000+00:00,111.91666412353516,2026-04-13 08:20:27.085000+09:00,0.20416671752929688,0.12380954197474889,0.11916664123535156,3.0,0.6973808288574219,3.0,0.20416671752929688,0.6973808288574219
680.0,2026-04-12T23:20:33.765Z,2026-05-12T23:20:32.648Z,42.86215972900391,2.0,,3.0,나쁨,심각한 악화 (나쁨-3),3.0,,0.0,0.0,2.229,0.2358,0.5021,48,48,computed_co2_regression,3.0,19.66666603088379,history,24.5286865234375,2026-04-12 23:20:33.765000+00:00,111.25,2026-04-13 08:20:33.765000+09:00,0.2,0.13333331516810826,0.1125,3.0,0.7137840270996086,3.0,0.2,0.7137840270996086
678.0,2026-04-12T23:20:39.571Z,2026-05-12T23:20:38.633Z,42.83927154541016,2.0,,3.0,나쁨,심각한 악화 (나쁨-3),3.0,,0.0,0.0,2.031,0.2899,0.4345,48,48,computed_co2_regression,3.0,19.83333396911621,history,24.522010803222656,2026-04-12 23:20:39.571000+00:00,110.58333587646484,2026-04-13 08:20:39.571000+09:00,0.195,0.13809525626046318,0.10583335876464844,3.0,0.7160728454589836,3.0,0.195,0.7160728454589836
675.3333129882812,2026-04-12T23:20:45.533Z,2026-05-12T23:20:44.602Z,43.1358642578125,2.0,,3.0,나쁨,심각한 악화 (나쁨-3),3.0,,0.0,0.0,1.827,0.3313,0.3678,48,48,computed_co2_regression,3.0,19.83333396911621,history,24.520675659179688,2026-04-12 23:20:45.533000+00:00,110.0,2026-04-13 08:20:45.533000+09:00,0.18833328247070313,0.13809525626046318,0.1,3.0,0.68641357421875,3.0,0.18833328247070313,0.68641357421875
673.0,2026-04-12T23:20:51.549Z,2026-05-12T23:20:50.617Z,43.16542816162109,2.0,,3.0,나쁨,심각한 악화 (나쁨-3),3.0,,0.0,0.0,1.63,0.3621,0.3079,48,48,computed_co2_regression,3.0,19.66666603088379,history,24.52601623535156,2026-04-12 23:20:51.549000+00:00,109.41666412353516,2026-04-13 08:20:51.549000+09:00,0.1825,0.13333331516810826,0.09416664123535157,3.0,0.6834571838378913,3.0,0.1825,0.6834571838378913
671.0,2026-04-12T23:20:57.584Z,2026-05-12T23:20:56.622Z,42.91938018798828,2.0,,3.0,나쁨,심각한 악화 (나쁨-3),3.0,,0.0,0.0,1.463,0.3821,0.2605,48,48,computed_co2_regression,3.0,19.33333396911621,history,24.53002166748047,2026-04-12 23:20:57.584000+00:00,108.75,2026-04-13 08:20:57.584000+09:00,0.1775,0.12380954197474889,0.0875,3.0,0.7080619812011719,3.0,0.1775,0.7080619812011719
669.6666870117188,2026-04-12T23:21:05.989Z,2026-05-12T23:21:04.890Z,42.90126037597656,2.0,,3.0,나쁨,심각한 악화 (나쁨-3),3.0,,0.0,0.0,1.263,0.3926,0.2065,48,48,computed_co2_regression,3.0,19.5,history,24.54871368408203,2026-04-12 23:21:05.989000+00:00,108.16666412353516,2026-04-13 08:21:05.989000+09:00,0.17416671752929688,0.12857142857142856,0.08166664123535156,3.0,0.7098739624023438,3.0,0.17416671752929688,0.7098739624023438
669.0,2026-04-12T23:21:12.196Z,2026-05-12T23:21:11.227Z,43.16542816162109,2.0,,3.0,나쁨,심각한 악화 (나쁨-3),3.0,,0.0,0.0,1.031,0.3955,0.147,48,48,computed_co2_regression,3.0,19.83333396911621,history,24.555389404296875,2026-04-12 23:21:12.196000+00:00,107.5,2026-04-13 08:21:12.196000+09:00,0.1725,0.13809525626046318,0.075,3.0,0.6834571838378913,3.0,0.1725,0.6834571838378913
668.3333129882812,2026-04-12T23:21:18.064Z,2026-05-12T23:21:17.100Z,43.203575134277344,2.0,,3.0,나쁨,심각한 악화 (나쁨-3),3.0,,0.0,0.0,0.771,0.3924,0.0863,48,48,computed_co2_regression,3.0,20.33333396911621,history,24.53402709960937,2026-04-12 23:21:18.064000+00:00,106.83333587646484,2026-04-13 08:21:18.064000+09:00,0.17083328247070312,0.15238097054617747,0.06833335876464844,3.0,0.6796424865722657,3.0,0.17083328247070312,0.6796424865722657
668.0,2026-04-12T23:21:24.297Z,2026-05-12T23:21:23.308Z,42.88695526123047,2.0,,3.0,나쁨,심각한 악화 (나쁨-3),3.0,,0.0,0.0,0.495,0.3873,0.0368,48,48,computed_co2_regression,3.0,20.66666603088379,history,24.536697387695312,2026-04-12 23:21:24.297000+00:00,106.25,2026-04-13 08:21:24.297000+09:00,0.17,0.16190474373953684,0.0625,3.0,0.7113044738769532,3.0,0.17,0.7113044738769532
667.6666870117188,2026-04-12T23:21:30.065Z,2026-05-12T23:21:29.133Z,42.81256866455078,2.0,,3.0,나쁨,심각한 악화 (나쁨-3),3.0,,0.0,0.0,0.243,0.382,0.0088,48,48,computed_co2_regression,3.0,20.83333396911621,history,24.536697387695312,2026-04-12 23:21:30.065000+00:00,105.75,2026-04-13 08:21:30.065000+09:00,0.16916671752929688,0.16666668483189173,0.0575,3.0,0.7187431335449219,3.0,0.16916671752929688,0.7187431335449219
668.0,2026-04-12T23:21:36.110Z,2026-05-12T23:21:35.179Z,42.8755111694336,2.0,,3.0,나쁨,심각한 악화 (나쁨-3),3.0,,0.0,0.0,0.003,0.3807,0.0,48,48,computed_co2_regression,3.0,21.0,history,24.544708251953125,2026-04-12 23:21:36.110000+00:00,105.33333587646484,2026-04-13 08:21:36.110000+09:00,0.17,0.17142857142857143,0.05333335876464844,3.0,0.7124488830566399,3.0,0.17142857142857143,0.7124488830566399
668.0,2026-04-12T23:21:42.262Z,2026-05-12T23:21:41.288Z,42.9222412109375,2.0,,3.0,나쁨,심각한 악화 (나쁨-3),3.0,,0.0,0.0,0.0,0.381,0.0073,48,48,computed_co2_regression,3.0,20.83333396911621,history,24.546043395996094,2026-04-12 23:21:42.262000+00:00,105.0,2026-04-13 08:21:42.262000+09:00,0.17,0.16666668483189173,0.05,3.0,0.70777587890625,3.0,0.17,0.70777587890625
668.0,2026-04-12T23:21:48.145Z,2026-05-12T23:21:47.203Z,43.27700805664063,2.0,,3.0,나쁨,심각한 악화 (나쁨-3),3.0,,0.0,0.0,0.0,0.383,0.0239,48,48,computed_co2_regression,3.0,20.16666603088379,history,24.54871368408203,2026-04-12 23:21:48.145000+00:00,104.75,2026-04-13 08:21:48.145000+09:00,0.17,0.14761902945382255,0.0475,3.0,0.6722991943359368,3.0,0.17,0.6722991943359368
668.0,2026-04-12T23:21:54.212Z,2026-05-12T23:21:53.266Z,43.73191833496094,2.0,,3.0,나쁨,심각한 악화 (나쁨-3),3.0,,0.0,0.0,0.0,0.3833,0.047,48,48,computed_co2_regression,3.0,19.66666603088379,history,24.556724548339844,2026-04-12 23:21:54.212000+00:00,104.75,2026-04-13 08:21:54.212000+09:00,0.17,0.13333331516810826,0.0475,3.0,0.6268081665039062,3.0,0.17,0.6268081665039062
668.0,2026-04-12T23:22:00.118Z,2026-05-12T23:21:59.195Z,43.90549087524414,2.0,,3.0,나쁨,심각한 악화 (나쁨-3),3.0,,0.0,0.0,0.0,0.3823,0.0747,48,48,computed_co2_regression,3.0,19.33333396911621,history,24.55805969238281,2026-04-12 23:22:00.118000+00:00,105.08333587646484,2026-04-13 08:22:00.118000+09:00,0.17,0.12380954197474889,0.05083335876464844,3.0,0.6094509124755859,3.0,0.17,0.6094509124755859
668.3333129882812,2026-04-12T23:22:08.485Z,2026-05-12T23:22:07.313Z,43.829193115234375,2.0,,3.0,나쁨,심각한 악화 (나쁨-3),3.0,,0.0,0.0,0.0,0.3793,0.1116,48,48,computed_co2_regression,3.0,19.16666603088379,history,24.547378540039062,2026-04-12 23:22:08.485000+00:00,106.08333587646484,2026-04-13 08:22:08.485000+09:00,0.17083328247070312,0.11904760088239397,0.06083335876464844,3.0,0.6170806884765625,3.0,0.17083328247070312,0.6170806884765625
668.6666870117188,2026-04-12T23:22:15.092Z,2026-05-12T23:22:14.157Z,43.73096466064453,2.0,,3.0,나쁨,심각한 악화 (나쁨-3),3.0,,0.0,0.0,0.0,0.3761,0.1562,48,48,computed_co2_regression,3.0,19.0,history,24.532691955566406,2026-04-12 23:22:15.092000+00:00,107.83333587646484,2026-04-13 08:22:15.092000+09:00,0.17166671752929688,0.11428571428571428,0.07833335876464843,3.0,0.6269035339355469,3.0,0.17166671752929688,0.6269035339355469
668.6666870117188,2026-04-12T23:22:21.270Z,2026-05-12T23:22:20.126Z,43.536407470703125,2.0,,3.0,나쁨,심각한 악화 (나쁨-3),3.0,,0.0,0.0,0.0,0.3715,0.1958,48,48,computed_co2_regression,3.0,18.83333396911621,history,24.53803253173828,2026-04-12 23:22:21.270000+00:00,110.08333587646484,2026-04-13 08:22:21.270000+09:00,0.17166671752929688,0.1095238276890346,0.10083335876464844,3.0,0.6463592529296875,3.0,0.17166671752929688,0.6463592529296875
668.3333129882812,2026-04-12T23:22:27.106Z,2026-05-12T23:22:26.128Z,43.29702758789063,2.0,,3.0,나쁨,심각한 악화 (나쁨-3),3.0,,0.0,0.0,0.0,0.3639,0.2362,48,48,computed_co2_regression,3.0,19.0,history,24.53803253173828,2026-04-12 23:22:27.106000+00:00,112.66666412353516,2026-04-13 08:22:27.106000+09:00,0.17083328247070312,0.11428571428571428,0.12666664123535157,3.0,0.6702972412109368,3.0,0.17083328247070312,0.6702972412109368
667.3333129882812,2026-04-12T23:22:33.778Z,2026-05-12T23:22:32.697Z,43.284629821777344,2.0,,3.0,나쁨,심각한 악화 (나쁨-3),3.0,,0.0,0.0,0.0,0.3505,0.2566,48,48,computed_co2_regression,3.0,18.83333396911621,history,24.54337310791016,2026-04-12 23:22:33.778000+00:00,115.58333587646484,2026-04-13 08:22:33.778000+09:00,0.16833328247070312,0.1095238276890346,0.15583335876464843,3.0,0.6715370178222656,3.0,0.16833328247070312,0.6715370178222656
666.3333129882812,2026-04-12T23:22:39.626Z,2026-05-12T23:22:38.691Z,43.271278381347656,2.0,,3.0,나쁨,심각한 악화 (나쁨-3),3.0,,0.0,0.0,0.0,0.3313,0.2668,48,48,computed_co2_regression,3.0,18.66666603088379,history,24.55805969238281,2026-04-12 23:22:39.626000+00:00,118.5,2026-04-13 08:22:39.626000+09:00,0.16583328247070311,0.10476188659667969,0.185,3.0,0.6728721618652344,3.0,0.185,0.6728721618652344
664.6666870117188,2026-04-12T23:22:45.605Z,2026-05-12T23:22:44.654Z,43.21977996826172,2.0,,3.0,나쁨,심각한 악화 (나쁨-3),3.0,,0.0,0.0,0.0,0.305,0.2658,48,48,computed_co2_regression,3.0,18.5,history,24.55939483642578,2026-04-12 23:22:45.605000+00:00,121.41666412353516,2026-04-13 08:22:45.605000+09:00,0.16166671752929687,0.1,0.21416664123535156,3.0,0.6780220031738281,3.0,0.21416664123535156,0.6780220031738281
663.6666870117188,2026-04-12T23:22:51.587Z,2026-05-12T23:22:50.639Z,43.15111541748047,2.0,,3.0,나쁨,심각한 악화 (나쁨-3),3.0,,0.0,0.0,0.0,0.2741,0.2664,48,48,computed_co2_regression,3.0,18.5,history,24.552719116210938,2026-04-12 23:22:51.587000+00:00,124.33333587646484,2026-04-13 08:22:51.587000+09:00,0.15916671752929687,0.1,0.24333335876464843,3.0,0.6848884582519531,3.0,0.24333335876464843,0.6848884582519531
662.0,2026-04-12T23:22:57.663Z,2026-05-12T23:22:56.653Z,43.05956268310547,2.0,,3.0,나쁨,심각한 악화 (나쁨-3),3.0,,0.0,0.0,0.0,0.2363,0.274,48,48,computed_co2_regression,3.0,18.83333396911621,history,24.552719116210938,2026-04-12 23:22:57.663000+00:00,127.16666412353516,2026-04-13 08:22:57.663000+09:00,0.155,0.1095238276890346,0.27166664123535156,3.0,0.6940437316894531,3.0,0.27166664123535156,0.6940437316894531
660.6666870117188,2026-04-12T23:23:04.605Z,2026-05-12T23:23:03.660Z,43.06242370605469,2.0,,3.0,나쁨,심각한 악화 (나쁨-3),3.0,,0.0,0.0,0.0,0.1935,0.2986,48,48,computed_co2_regression,3.0,19.33333396911621,history,24.55939483642578,2026-04-12 23:23:04.605000+00:00,130.0833282470703,2026-04-13 08:23:04.605000+09:00,0.15166671752929686,0.12380954197474889,0.3008332824707031,3.0,0.6937576293945312,3.0,0.3008332824707031,0.6937576293945312
659.0,2026-04-12T23:23:12.512Z,2026-05-12T23:23:11.552Z,43.16160583496094,2.0,,3.0,나쁨,심각한 악화 (나쁨-3),3.0,,0.0,0.0,0.0,0.1468,0.3355,48,48,computed_co2_regression,3.0,20.0,history,24.55939483642578,2026-04-12 23:23:12.512000+00:00,132.8333282470703,2026-04-13 08:23:12.512000+09:00,0.1475,0.14285714285714285,0.32833328247070315,3.0,0.6838394165039062,3.0,0.32833328247070315,0.6838394165039062
658.0,2026-04-12T23:23:18.202Z,2026-05-12T23:23:17.261Z,43.28844451904297,2.0,,3.0,나쁨,심각한 악화 (나쁨-3),3.0,,0.0,0.0,0.0,0.1018,0.3764,48,48,computed_co2_regression,3.0,20.5,history,24.544708251953125,2026-04-12 23:23:18.202000+00:00,135.25,2026-04-13 08:23:18.202000+09:00,0.145,0.15714285714285714,0.3525,3.0,0.6711555480957031,3.0,0.3525,0.6711555480957031
657.3333129882812,2026-04-12T23:23:24.187Z,2026-05-12T23:23:23.239Z,43.40289306640625,2.0,,3.0,나쁨,심각한 악화 (나쁨-3),3.0,,0.0,0.0,0.0,0.0622,0.4094,48,48,computed_co2_regression,3.0,20.83333396911621,history,24.550048828125,2026-04-12 23:23:24.187000+00:00,137.0,2026-04-13 08:23:24.187000+09:00,0.14333328247070312,0.16666668483189173,0.37,3.0,0.659710693359375,3.0,0.37,0.659710693359375
656.3333129882812,2026-04-12T23:23:30.119Z,2026-05-12T23:23:29.181Z,43.403846740722656,2.0,,3.0,나쁨,심각한 악화 (나쁨-3),3.0,,0.0,0.0,0.0,0.0298,0.4268,48,48,computed_co2_regression,3.0,21.0,history,24.55805969238281,2026-04-12 23:23:30.119000+00:00,138.0833282470703,2026-04-13 08:23:30.119000+09:00,0.14083328247070312,0.17142857142857143,0.38083328247070314,3.0,0.6596153259277344,3.0,0.38083328247070314,0.6596153259277344
655.3333129882812,2026-04-12T23:23:36.107Z,2026-05-12T23:23:35.172Z,43.40098190307617,2.0,,3.0,나쁨,심각한 악화 (나쁨-3),3.0,,0.0,0.0,0.0,0.008,0.4317,48,48,computed_co2_regression,3.0,21.16666603088379,history,24.563400268554688,2026-04-12 23:23:36.107000+00:00,138.6666717529297,2026-04-13 08:23:36.107000+09:00,0.13833328247070312,0.17619045802525113,0.3866667175292969,3.0,0.6599018096923828,3.0,0.3866667175292969,0.6599018096923828
654.3333129882812,2026-04-12T23:23:42.286Z,2026-05-12T23:23:41.277Z,43.54975891113281,1.999,,3.0,나쁨,중간수준 악화 (나쁨-2),3.0,,0.001,0.001,0.0,0.0,0.4282,48,48,computed_co2_regression,3.0,21.16666603088379,history,24.552719116210938,2026-04-12 23:23:42.286000+00:00,138.8333282470703,2026-04-13 08:23:42.286000+09:00,0.13583328247070312,0.17619045802525113,0.38833328247070314,2.9995,0.6450241088867188,2.9995,0.38833328247070314,0.6450241088867188
654.0,2026-04-12T23:23:48.166Z,2026-05-12T23:23:47.228Z,43.88545608520508,1.933,,2.933,나쁨,중간수준 악화 (나쁨-2),2.933,,0.134,0.134,0.0,0.0091,0.4177,48,48,computed_co2_regression,3.0,21.0,history,24.546043395996094,2026-04-12 23:23:48.166000+00:00,138.75,2026-04-13 08:23:48.166000+09:00,0.135,0.17142857142857143,0.3875,2.933,0.6114543914794922,2.933,0.3875,0.6114543914794922
654.0,2026-04-12T23:23:54.236Z,2026-05-12T23:23:53.303Z,44.06570816040039,1.864,,2.864,나쁨,중간수준 악화 (나쁨-2),2.864,,0.273,0.273,0.0,0.0378,0.4026,48,48,computed_co2_regression,3.0,21.0,history,24.54871368408203,2026-04-12 23:23:54.236000+00:00,138.6666717529297,2026-04-13 08:23:54.236000+09:00,0.135,0.17142857142857143,0.3866667175292969,2.8635,0.5934291839599609,2.8635,0.3866667175292969,0.5934291839599609
654.0,2026-04-12T23:24:00.293Z,2026-05-12T23:23:59.217Z,44.0418701171875,1.791,,2.791,나쁨,중간수준 악화 (나쁨-2),2.791,,0.419,0.419,0.0,0.0891,0.3923,48,48,computed_co2_regression,3.0,21.33333396911621,history,24.53803253173828,2026-04-12 23:24:00.293000+00:00,138.5833282470703,2026-04-13 08:24:00.293000+09:00,0.135,0.18095239911760602,0.38583328247070314,2.7905,0.59581298828125,2.7905,0.38583328247070314,0.59581298828125
654.0,2026-04-12T23:24:06.993Z,2026-05-12T23:24:06.028Z,44.03137969970703,1.717,,2.717,나쁨,중간수준 악화 (나쁨-2),2.717,,0.566,0.566,0.0,0.1643,0.3881,48,48,computed_co2_regression,3.0,21.83333396911621,history,24.53402709960937,2026-04-12 23:24:06.993000+00:00,138.5833282470703,2026-04-13 08:24:06.993000+09:00,0.135,0.1952381134033203,0.38583328247070314,2.717,0.5968620300292968,2.717,0.38583328247070314,0.5968620300292968
654.0,2026-04-12T23:24:15.382Z,2026-05-12T23:24:14.415Z,44.060943603515625,1.644,,2.644,나쁨,중간수준 악화 (나쁨-2),2.644,,0.712,0.712,0.0,0.2614,0.3866,48,48,computed_co2_regression,3.0,22.0,history,24.544708251953125,2026-04-12 23:24:15.382000+00:00,138.75,2026-04-13 08:24:15.382000+09:00,0.135,0.2,0.3875,2.644,0.5939056396484375,2.644,0.3875,0.5939056396484375
654.0,2026-04-12T23:24:21.074Z,2026-05-12T23:24:20.127Z,44.404273986816406,1.575,,2.575,나쁨,중간수준 악화 (나쁨-2),2.575,,0.851,0.851,0.0,0.3727,0.3897,48,48,computed_co2_regression,3.0,22.5,history,24.54871368408203,2026-04-12 23:24:21.074000+00:00,138.9166717529297,2026-04-13 08:24:21.074000+09:00,0.135,0.21428571428571427,0.3891667175292969,2.5745,0.5595726013183594,2.5745,0.3891667175292969,0.5595726013183594
654.3333129882812,2026-04-12T23:24:27.189Z,2026-05-12T23:24:26.103Z,44.9173583984375,1.51,,2.51,나쁨,중간수준 악화 (나쁨-2),2.51,,0.981,0.981,0.0,0.4925,0.3944,48,48,computed_co2_regression,3.0,22.83333396911621,history,24.546043395996094,2026-04-12 23:24:27.189000+00:00,139.0833282470703,2026-04-13 08:24:27.189000+09:00,0.13583328247070312,0.2238095419747489,0.39083328247070315,2.5095,0.50826416015625,2.5095,0.39083328247070315,0.50826416015625
654.6666870117188,2026-04-12T23:24:33.169Z,2026-05-12T23:24:32.238Z,44.96027374267578,1.45,,2.45,나쁨,중간수준 악화 (나쁨-2),2.45,,1.101,1.101,0.0,0.6125,0.4066,48,48,computed_co2_regression,3.0,23.0,history,24.554054260253903,2026-04-12 23:24:33.169000+00:00,139.1666717529297,2026-04-13 08:24:33.169000+09:00,0.13666671752929688,0.22857142857142856,0.3916667175292969,2.4495,0.5039726257324219,2.4495,0.3916667175292969,0.5039726257324219
655.0,2026-04-12T23:24:39.047Z,2026-05-12T23:24:38.116Z,44.93833923339844,1.395,,2.395,나쁨,중간수준 악화 (나쁨-2),2.395,,1.21,1.21,0.0,0.7277,0.4284,48,48,computed_co2_regression,3.0,23.0,history,24.55138397216797,2026-04-12 23:24:39.047000+00:00,139.25,2026-04-13 08:24:39.047000+09:00,0.1375,0.22857142857142856,0.3925,2.395,0.5061660766601562,2.395,0.3925,0.5061660766601562
655.3333129882812,2026-04-12T23:24:45.709Z,2026-05-12T23:24:44.616Z,45.430442810058594,1.35,,2.35,나쁨,중간수준 악화 (나쁨-2),2.35,,1.3,1.3,0.0,0.82,0.4524,48,48,computed_co2_regression,3.0,23.0,history,24.544708251953125,2026-04-12 23:24:45.709000+00:00,139.3333282470703,2026-04-13 08:24:45.709000+09:00,0.13833328247070312,0.22857142857142856,0.39333328247070315,2.35,0.4569557189941406,2.35,0.39333328247070315,0.4569557189941406
656.0,2026-04-12T23:24:51.759Z,2026-05-12T23:24:50.668Z,45.689849853515625,1.318,,2.318,나쁨,중간수준 악화 (나쁨-2),2.318,,1.364,1.364,0.0,0.8807,0.4795,48,48,computed_co2_regression,3.0,23.16666603088379,history,24.54070281982422,2026-04-12 23:24:51.759000+00:00,139.4166717529297,2026-04-13 08:24:51.759000+09:00,0.14,0.23333331516810826,0.3941667175292969,2.318,0.4310150146484375,2.318,0.3941667175292969,0.4310150146484375
657.0,2026-04-12T23:24:57.720Z,2026-05-12T23:24:56.639Z,45.81287384033203,1.305,,2.306,나쁨,중간수준 악화 (나쁨-2),2.306,,1.389,1.389,0.0,0.9007,0.4988,48,48,computed_co2_regression,3.0,23.0,history,24.536697387695312,2026-04-12 23:24:57.720000+00:00,139.5,2026-04-13 08:24:57.720000+09:00,0.1425,0.22857142857142856,0.395,2.3055,0.4187126159667969,2.3055,0.395,0.4187126159667969
658.3333129882812,2026-04-12T23:25:04.686Z,2026-05-12T23:25:03.666Z,45.99026107788086,1.316,,2.316,나쁨,중간수준 악화 (나쁨-2),2.316,,1.368,1.368,0.0,0.887,0.517,48,48,computed_co2_regression,3.0,23.16666603088379,history,24.542037963867188,2026-04-12 23:25:04.686000+00:00,139.5833282470703,2026-04-13 08:25:04.686000+09:00,0.14583328247070312,0.23333331516810826,0.39583328247070315,2.316,0.40097389221191404,2.316,0.39583328247070315,0.40097389221191404
660.0,2026-04-12T23:25:10.533Z,2026-05-12T23:25:09.579Z,45.69652557373047,1.348,,2.348,나쁨,중간수준 악화 (나쁨-2),2.348,,1.304,1.304,0.0,0.8541,0.5346,48,48,computed_co2_regression,3.0,23.5,history,24.54070281982422,2026-04-12 23:25:10.533000+00:00,139.5833282470703,2026-04-13 08:25:10.533000+09:00,0.15,0.24285714285714285,0.39583328247070315,2.348,0.4303474426269531,2.348,0.39583328247070315,0.4303474426269531
662.3333129882812,2026-04-12T23:25:18.774Z,2026-05-12T23:25:17.813Z,45.62309265136719,1.398,,2.398,나쁨,중간수준 악화 (나쁨-2),2.398,,1.205,1.205,0.0,0.8033,0.553,48,48,computed_co2_regression,3.0,23.33333396911621,history,24.54070281982422,2026-04-12 23:25:18.774000+00:00,139.5833282470703,2026-04-13 08:25:18.774000+09:00,0.15583328247070313,0.23809525626046316,0.39583328247070315,2.3975,0.43769073486328125,2.3975,0.39583328247070315,0.43769073486328125
664.6666870117188,2026-04-12T23:25:24.835Z,2026-05-12T23:25:23.737Z,46.082767486572266,1.457,,2.457,나쁨,중간수준 악화 (나쁨-2),2.457,,1.087,1.087,0.0,0.7316,0.5736,48,48,computed_co2_regression,3.0,23.0,history,24.563400268554688,2026-04-12 23:25:24.835000+00:00,139.5,2026-04-13 08:25:24.835000+09:00,0.16166671752929687,0.22857142857142856,0.395,2.4565,0.3917232513427734,2.4565,0.395,0.395
668.0,2026-04-12T23:25:30.682Z,2026-05-12T23:25:29.688Z,46.43563079833984,1.527,,2.527,나쁨,중간수준 악화 (나쁨-2),2.527,,0.947,0.947,0.0,0.6249,0.5854,48,48,computed_co2_regression,3.0,22.83333396911621,history,24.57408142089844,2026-04-12 23:25:30.682000+00:00,139.3333282470703,2026-04-13 08:25:30.682000+09:00,0.17,0.2238095419747489,0.39333328247070315,2.5265,0.35643692016601636,2.5265,0.39333328247070315,0.39333328247070315
671.3333129882812,2026-04-12T23:25:36.636Z,2026-05-12T23:25:35.678Z,46.49858093261719,1.602,,2.602,나쁨,중간수준 악화 (나쁨-2),2.602,,0.796,0.796,0.0,0.4819,0.5975,48,48,computed_co2_regression,3.0,22.5,history,24.56072998046875,2026-04-12 23:25:36.636000+00:00,139.0833282470703,2026-04-13 08:25:36.636000+09:00,0.17833328247070312,0.21428571428571427,0.39083328247070315,2.602,0.35014190673828127,2.602,0.39083328247070315,0.39083328247070315
675.6666870117188,2026-04-12T23:25:42.729Z,2026-05-12T23:25:41.751Z,46.53290939331055,1.686,,2.686,나쁨,중간수준 악화 (나쁨-2),2.686,,0.629,0.629,0.0,0.3096,0.6019,48,48,computed_co2_regression,3.0,22.0,history,24.555389404296875,2026-04-12 23:25:42.729000+00:00,138.8333282470703,2026-04-13 08:25:42.729000+09:00,0.18916671752929687,0.2,0.38833328247070314,2.6855,0.3467090606689453,2.6855,0.38833328247070314,0.38833328247070314
679.0,2026-04-12T23:25:48.787Z,2026-05-12T23:25:47.705Z,46.63972091674805,1.771,,2.771,나쁨,중간수준 악화 (나쁨-2),2.771,,0.459,0.459,0.0,0.1575,0.5962,48,48,computed_co2_regression,3.0,21.66666603088379,history,24.57675170898437,2026-04-12 23:25:48.787000+00:00,138.75,2026-04-13 08:25:48.787000+09:00,0.1975,0.1904761723109654,0.3875,2.7705,0.3360279083251953,2.7705,0.3875,0.3875
683.6666870117188,2026-04-12T23:25:54.648Z,2026-05-12T23:25:53.716Z,46.74367141723633,1.861,,2.861,나쁨,중간수준 악화 (나쁨-2),2.861,,0.278,0.278,0.0,0.0508,0.5842,48,48,computed_co2_regression,3.0,21.66666603088379,history,24.58075714111328,2026-04-12 23:25:54.648000+00:00,138.75,2026-04-13 08:25:54.648000+09:00,0.20916671752929689,0.1904761723109654,0.3875,2.8609999999999998,0.3256328582763672,2.8609999999999998,0.3875,0.3875
687.6666870117188,2026-04-12T23:26:00.673Z,2026-05-12T23:25:59.724Z,47.08509063720703,1.955,,2.956,나쁨,중간수준 악화 (나쁨-2),2.956,,0.089,0.089,0.0,0.0044,0.5669,48,48,computed_co2_regression,3.0,21.83333396911621,history,24.54871368408203,2026-04-12 23:26:00.673000+00:00,138.75,2026-04-13 08:26:00.673000+09:00,0.21916671752929687,0.1952381134033203,0.3875,2.9555,0.2914909362792969,2.9555,0.3875,0.3875
693.3333129882812,2026-04-12T23:26:07.471Z,2026-05-12T23:26:06.506Z,47.15947723388672,2.0,,3.0,나쁨,심각한 악화 (나쁨-3),3.0,,0.0,0.0,0.0,0.0061,0.5461,48,48,computed_co2_regression,3.0,21.66666603088379,history,24.53002166748047,2026-04-12 23:26:07.471000+00:00,139.0,2026-04-13 08:26:07.471000+09:00,0.23333328247070312,0.1904761723109654,0.39,3.0,0.28405227661132815,3.0,0.39,0.39
698.0,2026-04-12T23:26:14.464Z,2026-05-12T23:26:13.462Z,47.15947723388672,2.0,,3.0,나쁨,심각한 악화 (나쁨-3),3.0,,0.0,0.0,0.0,0.0408,0.5261,48,48,computed_co2_regression,3.0,21.5,history,24.53002166748047,2026-04-12 23:26:14.464000+00:00,139.25,2026-04-13 08:26:14.464000+09:00,0.245,0.18571428571428572,0.3925,3.0,0.28405227661132815,3.0,0.3925,0.3925
