co2,createdAt,expireAt,humidity,iaqi.e_score,iaqi.i_score,iaqi.m_score,iaqi.primary_grade,iaqi.sub_level,iaqiScore,k,kCo2,kEffective,kPm25,kR2Co2,kR2Pm25,kSampleCountCo2,kSampleCountPm25,kSource,nox,pm25,source_collection,temp,timestamp,tvoc
617,2026-04-12T22:37:13.824Z,2026-05-12T22:37:12.747Z,40.54763412475586,1.755,,2.755,나쁨,중간수준 악화 (나쁨-2),2.755,,0.49,0.49,0,0.8135,0.3649,48,48,computed_co2_regression,3,21.33333396911621,history,24.94792938232422,2026-04-12T22:37:13.824Z,21
617,2026-04-12T22:37:19.656Z,2026-05-12T22:37:18.722Z,40.54095458984375,1.737,,2.738,나쁨,중간수준 악화 (나쁨-2),2.738,,0.525,0.525,0,0.8758,0.3884,48,48,computed_co2_regression,3,21.5,history,24.931907653808594,2026-04-12T22:37:19.656Z,21
616.6666870117188,2026-04-12T22:37:25.463Z,2026-05-12T22:37:24.533Z,40.60008239746094,1.722,,2.722,나쁨,중간수준 악화 (나쁨-2),2.722,,0.556,0.556,0,0.921,0.4141,48,48,computed_co2_regression,3,21.33333396911621,history,24.919891357421875,2026-04-12T22:37:25.463Z,21
616.3333129882812,2026-04-12T22:37:31.581Z,2026-05-12T22:37:30.571Z,40.651580810546875,1.709,,2.709,나쁨,중간수준 악화 (나쁨-2),2.709,,0.583,0.583,0,0.9508,0.4189,48,48,computed_co2_regression,3,21,history,24.922561645507812,2026-04-12T22:37:31.581Z,21
616,2026-04-12T22:37:37.644Z,2026-05-12T22:37:36.714Z,40.701171875,1.697,,2.698,나쁨,중간수준 악화 (나쁨-2),2.698,,0.605,0.605,0,0.9691,0.412,48,48,computed_co2_regression,3,20.83333396911621,history,24.922561645507812,2026-04-12T22:37:37.644Z,21
616.3333129882812,2026-04-12T22:37:45.078Z,2026-05-12T22:37:43.981Z,40.88427734375,1.692,,2.692,나쁨,중간수준 악화 (나쁨-2),2.692,,0.616,0.616,0,0.9783,0.407,48,48,computed_co2_regression,3,21,history,24.917221069335938,2026-04-12T22:37:45.078Z,21
617,2026-04-12T22:37:52.007Z,2026-05-12T22:37:51.074Z,41.09980773925781,1.692,,2.692,나쁨,중간수준 악화 (나쁨-2),2.692,,0.617,0.617,0,0.9796,0.4073,48,48,computed_co2_regression,3,21.33333396911621,history,24.942588806152344,2026-04-12T22:37:52.007Z,21
618.6666870117188,2026-04-12T22:37:58.253Z,2026-05-12T22:37:57.183Z,41.162750244140625,1.7,,2.7,나쁨,중간수준 악화 (나쁨-2),2.7,,0.601,0.601,0,0.9592,0.4083,48,48,computed_co2_regression,3,21.5,history,24.954605102539062,2026-04-12T22:37:58.253Z,21
620.6666870117188,2026-04-12T22:38:04.977Z,2026-05-12T22:38:04.021Z,41.114112854003906,1.716,,2.716,나쁨,중간수준 악화 (나쁨-2),2.716,,0.568,0.568,0,0.8972,0.412,48,48,computed_co2_regression,3,21.83333396911621,history,24.93724822998047,2026-04-12T22:38:04.977Z,21
623.3333129882812,2026-04-12T22:38:10.702Z,2026-05-12T22:38:09.742Z,40.88999938964844,1.743,,2.743,나쁨,중간수준 악화 (나쁨-2),2.743,,0.514,0.514,0,0.7591,0.4224,48,48,computed_co2_regression,3,22,history,24.92656707763672,2026-04-12T22:38:10.702Z,21
625.3333129882812,2026-04-12T22:38:26.961Z,2026-05-12T22:38:26.031Z,40.75648498535156,1.785,,2.786,나쁨,중간수준 악화 (나쁨-2),2.786,,0.429,0.429,0,0.5319,0.4236,47,47,computed_co2_regression,3,22.16666603088379,history,24.92523193359375,2026-04-12T22:38:26.961Z,21
628.3333129882812,2026-04-12T22:38:33.311Z,2026-05-12T22:38:32.225Z,40.93482208251953,1.837,,2.837,나쁨,중간수준 악화 (나쁨-2),2.837,,0.326,0.326,0,0.2829,0.4355,47,47,computed_co2_regression,3,22,history,24.9359130859375,2026-04-12T22:38:33.311Z,21.08333396911621
630.3333129882812,2026-04-12T22:38:39.201Z,2026-05-12T22:38:38.129Z,41.0673828125,1.893,,2.893,나쁨,중간수준 악화 (나쁨-2),2.893,,0.214,0.214,0,0.1046,0.4433,47,47,computed_co2_regression,3,21.5,history,24.931907653808594,2026-04-12T22:38:39.201Z,21.16666603088379
632,2026-04-12T22:38:46.314Z,2026-05-12T22:38:45.372Z,40.97392272949219,1.954,,2.954,나쁨,중간수준 악화 (나쁨-2),2.954,,0.093,0.093,0,0.0163,0.4432,47,47,computed_co2_regression,3,21.16666603088379,history,24.929237365722656,2026-04-12T22:38:46.314Z,21.25
632,2026-04-12T22:38:52.228Z,2026-05-12T22:38:51.144Z,41.0826416015625,2,,3,나쁨,심각한 악화 (나쁨-3),3,,0,0,0,0.0007,0.4406,47,47,computed_co2_regression,3,21,history,24.93457794189453,2026-04-12T22:38:52.228Z,21.33333396911621
632,2026-04-12T22:38:58.349Z,2026-05-12T22:38:57.272Z,41.12651062011719,2,,3,나쁨,심각한 악화 (나쁨-3),3,,0,0,0,0.0237,0.4427,47,47,computed_co2_regression,3,21,history,24.93457794189453,2026-04-12T22:38:58.349Z,21.41666603088379
632,2026-04-12T22:39:06.552Z,2026-05-12T22:39:05.615Z,40.95294189453125,2,,3,나쁨,심각한 악화 (나쁨-3),3,,0,0,0,0.0836,0.4779,46,46,computed_co2_regression,3,20.5,history,24.931907653808594,2026-04-12T22:39:06.552Z,21.5
632,2026-04-12T22:39:13.478Z,2026-05-12T22:39:12.502Z,41.02446746826172,2,,3,나쁨,심각한 악화 (나쁨-3),3,,0,0,0,0.1413,0.4883,46,46,computed_co2_regression,3,20.33333396911621,history,24.922561645507812,2026-04-12T22:39:13.478Z,21.58333396911621
631.6666870117188,2026-04-12T22:39:19.667Z,2026-05-12T22:39:18.735Z,41.01397705078125,2,,3,나쁨,심각한 악화 (나쁨-3),3,,0,0,0,0.1985,0.5002,46,46,computed_co2_regression,3,20.33333396911621,history,24.917221069335938,2026-04-12T22:39:19.667Z,21.66666603088379
631.3333129882812,2026-04-12T22:39:25.745Z,2026-05-12T22:39:24.661Z,41.045448303222656,2,,3,나쁨,심각한 악화 (나쁨-3),3,,0,0,0,0.2535,0.4927,46,46,computed_co2_regression,3,20.16666603088379,history,24.92523193359375,2026-04-12T22:39:25.745Z,21.75
630.6666870117188,2026-04-12T22:39:31.570Z,2026-05-12T22:39:30.620Z,41.39640426635742,2,,3,나쁨,심각한 악화 (나쁨-3),3,,0,0,0,0.3063,0.449,46,46,computed_co2_regression,3,20,history,24.92389678955078,2026-04-12T22:39:31.570Z,21.91666603088379
630.3333129882812,2026-04-12T22:39:37.672Z,2026-05-12T22:39:36.707Z,41.69872283935547,2,,3,나쁨,심각한 악화 (나쁨-3),3,,0,0,0,0.3571,0.3615,46,46,computed_co2_regression,3,19.5,history,24.918556213378906,2026-04-12T22:39:37.672Z,22.08333396911621
630,2026-04-12T22:39:43.532Z,2026-05-12T22:39:42.605Z,41.78074264526367,2,,3,나쁨,심각한 악화 (나쁨-3),3,,0,0,0,0.4057,0.2651,46,46,computed_co2_regression,3,19.16666603088379,history,24.927902221679688,2026-04-12T22:39:43.532Z,22.25
629.6666870117188,2026-04-12T22:39:50.976Z,2026-05-12T22:39:50.035Z,41.7950439453125,2,,3,나쁨,심각한 악화 (나쁨-3),3,,0,0,0,0.4491,0.1692,46,46,computed_co2_regression,3,19,history,24.930572509765625,2026-04-12T22:39:50.976Z,22.33333396911621
629.3333129882812,2026-04-12T22:39:57.132Z,2026-05-12T22:39:56.190Z,41.829376220703125,2,,3,나쁨,심각한 악화 (나쁨-3),3,,0,0,0,0.4895,0.0914,46,46,computed_co2_regression,3,18.83333396911621,history,24.911880493164062,2026-04-12T22:39:57.132Z,22.41666603088379
628.6666870117188,2026-04-12T22:40:03.970Z,2026-05-12T22:40:03.025Z,41.91520690917969,2,,3,나쁨,심각한 악화 (나쁨-3),3,,0,0,0,0.5253,0.0369,46,46,computed_co2_regression,3,18.83333396911621,history,24.90386962890625,2026-04-12T22:40:03.970Z,22.5
628,2026-04-12T22:40:11.238Z,2026-05-12T22:40:10.144Z,41.948585510253906,2,,3,나쁨,심각한 악화 (나쁨-3),3,,0,0,0,0.5556,0.0069,46,46,computed_co2_regression,3,18.5,history,24.90520477294922,2026-04-12T22:40:11.238Z,22.66666603088379
627,2026-04-12T22:40:16.968Z,2026-05-12T22:40:16.028Z,41.76833724975586,2,,3,나쁨,심각한 악화 (나쁨-3),3,,0,0,0.021,0.578,0.0001,46,46,computed_co2_regression,3,18.5,history,24.893184661865234,2026-04-12T22:40:16.968Z,22.83333396911621
625.6666870117188,2026-04-12T22:40:23.729Z,2026-05-12T22:40:22.637Z,41.730186462402344,2,,3,나쁨,심각한 악화 (나쁨-3),3,,0,0,0.188,0.5867,0.0081,46,46,computed_co2_regression,3,18.66666603088379,history,24.89719009399414,2026-04-12T22:40:23.729Z,23.08333396911621
624.6666870117188,2026-04-12T22:40:30.502Z,2026-05-12T22:40:29.570Z,41.81411361694336,2,,3,나쁨,심각한 악화 (나쁨-3),3,,0,0,0.337,0.5803,0.0252,46,46,computed_co2_regression,3,18.66666603088379,history,24.902530670166016,2026-04-12T22:40:30.502Z,23.33333396911621
623,2026-04-12T22:40:36.574Z,2026-05-12T22:40:35.650Z,42.022972106933594,2,,3,나쁨,심각한 악화 (나쁨-3),3,,0,0,0.482,0.5531,0.0493,46,46,computed_co2_regression,3,18.66666603088379,history,24.89051055908203,2026-04-12T22:40:36.574Z,23.58333396911621
621.6666870117188,2026-04-12T22:40:42.572Z,2026-05-12T22:40:41.578Z,42.18128204345703,2,,3,나쁨,심각한 악화 (나쁨-3),3,,0,0,0.622,0.5103,0.078,46,46,computed_co2_regression,3,18.5,history,24.885169982910156,2026-04-12T22:40:42.572Z,23.91666603088379
619.3333129882812,2026-04-12T22:40:48.637Z,2026-05-12T22:40:47.707Z,42.233734130859375,2,,3,나쁨,심각한 악화 (나쁨-3),3,,0,0,0.757,0.4453,0.1112,46,46,computed_co2_regression,3,18.66666603088379,history,24.88116455078125,2026-04-12T22:40:48.637Z,24.16666603088379
617.3333129882812,2026-04-12T22:40:55.877Z,2026-05-12T22:40:54.962Z,42.22515106201172,2,,3,나쁨,심각한 악화 (나쁨-3),3,,0,0,0.888,0.3645,0.1493,46,46,computed_co2_regression,3,18.83333396911621,history,24.875823974609375,2026-04-12T22:40:55.877Z,24.5
615.3333129882812,2026-04-12T22:41:02.577Z,2026-05-12T22:41:01.493Z,41.98291778564453,2,,3,나쁨,심각한 악화 (나쁨-3),3,,0,0,1.017,0.2756,0.193,46,46,computed_co2_regression,3,19,history,24.875823974609375,2026-04-12T22:41:02.577Z,24.83333396911621
613.6666870117188,2026-04-12T22:41:08.709Z,2026-05-12T22:41:07.700Z,41.72542190551758,2,,3,나쁨,심각한 악화 (나쁨-3),3,,0,0,1.157,0.1886,0.2471,46,46,computed_co2_regression,3,19,history,24.873153686523438,2026-04-12T22:41:08.709Z,25.25
612.3333129882812,2026-04-12T22:41:15.471Z,2026-05-12T22:41:14.538Z,41.562339782714844,2,,3,나쁨,심각한 악화 (나쁨-3),3,,0,0,1.324,0.1136,0.3231,46,46,computed_co2_regression,3,19,history,24.85980224609375,2026-04-12T22:41:15.471Z,25.66666603088379
611,2026-04-12T22:41:21.238Z,2026-05-12T22:41:20.156Z,42.01152801513672,2,,3,나쁨,심각한 악화 (나쁨-3),3,,0,0,1.479,0.055,0.4102,46,46,computed_co2_regression,3,19.33333396911621,history,24.853126525878906,2026-04-12T22:41:21.238Z,26.08333396911621
610.3333129882812,2026-04-12T22:41:27.563Z,2026-05-12T22:41:26.588Z,42.53987121582031,2,,3,나쁨,심각한 악화 (나쁨-3),3,,0,0,1.587,0.0181,0.4767,46,46,computed_co2_regression,3,19.66666603088379,history,24.84778594970703,2026-04-12T22:41:27.563Z,26.5
609.6666870117188,2026-04-12T22:41:33.567Z,2026-05-12T22:41:32.635Z,42.39204788208008,2,,3,나쁨,심각한 악화 (나쁨-3),3,,0,0,1.647,0.0014,0.5155,46,46,computed_co2_regression,3,20,history,24.84778594970703,2026-04-12T22:41:33.567Z,26.91666603088379
609.3333129882812,2026-04-12T22:41:39.768Z,2026-05-12T22:41:38.685Z,41.82937240600586,1.962,,2.962,나쁨,중간수준 악화 (나쁨-2),2.962,,0.076,0.076,1.699,0.0028,0.5477,46,46,computed_co2_regression,3,20,history,24.846450805664062,2026-04-12T22:41:39.768Z,27.33333396911621
609,2026-04-12T22:41:45.683Z,2026-05-12T22:41:44.604Z,41.562339782714844,1.898,,2.898,나쁨,중간수준 악화 (나쁨-2),2.898,,0.204,0.204,1.726,0.0189,0.564,46,46,computed_co2_regression,3,20.16666603088379,history,24.83843994140625,2026-04-12T22:41:45.683Z,27.75
608.6666870117188,2026-04-12T22:41:51.664Z,2026-05-12T22:41:50.692Z,41.92760467529297,1.832,,2.832,나쁨,중간수준 악화 (나쁨-2),2.832,,0.336,0.336,1.717,0.0476,0.5558,46,46,computed_co2_regression,3,20.16666603088379,history,24.845115661621094,2026-04-12T22:41:51.664Z,28.25
608,2026-04-12T22:41:59.017Z,2026-05-12T22:41:58.082Z,42.225154876708984,1.764,,2.764,나쁨,중간수준 악화 (나쁨-2),2.764,,0.473,0.473,1.693,0.0885,0.5415,46,46,computed_co2_regression,3,19.83333396911621,history,24.831764221191406,2026-04-12T22:41:59.017Z,28.66666603088379
607,2026-04-12T22:42:05.500Z,2026-05-12T22:42:04.570Z,42.042999267578125,1.691,,2.691,나쁨,중간수준 악화 (나쁨-2),2.691,,0.619,0.619,1.677,0.1409,0.5336,46,46,computed_co2_regression,3,19.33333396911621,history,24.834434509277344,2026-04-12T22:42:05.500Z,29.16666603088379
606,2026-04-12T22:42:12.270Z,2026-05-12T22:42:11.343Z,42.08782196044922,1.615,,2.615,나쁨,중간수준 악화 (나쁨-2),2.615,,0.771,0.771,1.707,0.2023,0.5424,46,46,computed_co2_regression,3,18.66666603088379,history,24.83977508544922,2026-04-12T22:42:12.270Z,29.58333396911621
605.3333129882812,2026-04-12T22:42:18.183Z,2026-05-12T22:42:17.227Z,42.213706970214844,1.538,,2.538,나쁨,중간수준 악화 (나쁨-2),2.538,,0.925,0.925,1.73,0.2698,0.5479,46,46,computed_co2_regression,3,18.5,history,24.8277587890625,2026-04-12T22:42:18.183Z,30
605,2026-04-12T22:42:24.245Z,2026-05-12T22:42:23.156Z,42.22705841064453,1.46,,2.46,나쁨,중간수준 악화 (나쁨-2),2.46,,1.081,1.081,1.758,0.3416,0.553,46,46,computed_co2_regression,3,18.16666603088379,history,24.83710479736328,2026-04-12T22:42:24.245Z,30.41666603088379
605,2026-04-12T22:42:30.350Z,2026-05-12T22:42:29.269Z,42.37773895263672,1.381,,2.381,나쁨,중간수준 악화 (나쁨-2),2.381,,1.238,1.238,1.803,0.4182,0.5616,46,46,computed_co2_regression,3,18,history,24.8277587890625,2026-04-12T22:42:30.350Z,30.83333396911621
605,2026-04-12T22:42:36.043Z,2026-05-12T22:42:35.104Z,42.119293212890625,1.301,,2.302,나쁨,중간수준 악화 (나쁨-2),2.302,,1.397,1.397,1.864,0.4993,0.5761,46,46,computed_co2_regression,3,18,history,24.822418212890625,2026-04-12T22:42:36.043Z,31.25
605,2026-04-12T22:42:42.168Z,2026-05-12T22:42:41.169Z,42.017250061035156,1.221,,2.221,나쁨,중간수준 악화 (나쁨-2),2.221,,1.558,1.558,1.93,0.5849,0.5927,46,46,computed_co2_regression,3,18,history,24.81841278076172,2026-04-12T22:42:42.168Z,31.66666603088379
604.3333129882812,2026-04-12T22:42:48.700Z,2026-05-12T22:42:47.780Z,42.12787628173828,1.14,,2.14,나쁨,중간수준 악화 (나쁨-2),2.14,,1.72,1.72,1.946,0.6702,0.5953,46,46,computed_co2_regression,3,18.33333396911621,history,24.79438018798828,2026-04-12T22:42:48.700Z,32.08333206176758
603.6666870117188,2026-04-12T22:42:54.710Z,2026-05-12T22:42:53.631Z,41.84272384643555,1.06,,2.06,나쁨,중간수준 악화 (나쁨-2),2.06,,1.88,1.88,1.912,0.7516,0.583,46,46,computed_co2_regression,3,18.5,history,24.782363891601562,2026-04-12T22:42:54.710Z,32.5
602.3333129882812,2026-04-12T22:43:03.424Z,2026-05-12T22:43:02.338Z,41.54517364501953,0.984,,1.984,나쁨,경미한 악화 (나쁨-1),1.984,,2.033,2.033,1.838,0.8224,0.559,46,46,computed_co2_regression,3,18.66666603088379,history,24.793045043945312,2026-04-12T22:43:03.424Z,32.91666793823242
601.3333129882812,2026-04-12T22:43:09.274Z,2026-05-12T22:43:08.265Z,41.29530715942383,0.913,,1.913,나쁨,경미한 악화 (나쁨-1),1.913,,2.175,2.175,1.699,0.8793,0.5149,46,46,computed_co2_regression,3,19,history,24.7850341796875,2026-04-12T22:43:09.274Z,33.25
600,2026-04-12T22:43:15.956Z,2026-05-12T22:43:15.025Z,41.27528381347656,0.849,,1.849,나쁨,경미한 악화 (나쁨-1),1.849,,2.302,2.302,1.522,0.9206,0.458,46,46,computed_co2_regression,3,19.16666603088379,history,24.779693603515625,2026-04-12T22:43:15.956Z,33.58333206176758
598.6666870117188,2026-04-12T22:43:22.038Z,2026-05-12T22:43:21.099Z,41.50607681274414,0.845,,1.845,나쁨,경미한 악화 (나쁨-1),1.845,,2.31,2.31,1.418,0.9255,0.4241,47,47,computed_co2_regression,3,19.5,history,24.779693603515625,2026-04-12T22:43:22.038Z,33.83333206176758
596.6666870117188,2026-04-12T22:43:28.176Z,2026-05-12T22:43:27.232Z,41.569976806640625,0.793,,1.793,나쁨,경미한 악화 (나쁨-1),1.793,,2.414,2.414,1.2,0.9491,0.3533,47,47,computed_co2_regression,3,19.5,history,24.78369903564453,2026-04-12T22:43:28.176Z,34.08333206176758
594.6666870117188,2026-04-12T22:43:34.269Z,2026-05-12T22:43:33.184Z,41.418338775634766,0.782,,1.782,나쁨,경미한 악화 (나쁨-1),1.782,,2.437,2.437,1.127,0.9516,0.3319,48,48,computed_co2_regression,3,19.33333396911621,history,24.791709899902344,2026-04-12T22:43:34.269Z,34.33333206176758
593.3333129882812,2026-04-12T22:43:40.170Z,2026-05-12T22:43:39.234Z,41.31343460083008,0.71,,1.71,나쁨,경미한 악화 (나쁨-1),1.71,,2.58,2.58,0.824,0.9684,0.225,47,47,computed_co2_regression,3,19.33333396911621,history,24.778358459472656,2026-04-12T22:43:40.170Z,34.5
592.6666870117188,2026-04-12T22:43:46.226Z,2026-05-12T22:43:45.121Z,41.688232421875,0.7,,1.701,나쁨,경미한 악화 (나쁨-1),1.701,,2.599,2.599,0.767,0.9699,0.2075,48,48,computed_co2_regression,3,19.33333396911621,history,24.763671875,2026-04-12T22:43:46.226Z,34.66666793823242
592.3333129882812,2026-04-12T22:43:52.065Z,2026-05-12T22:43:51.128Z,41.837005615234375,0.676,,1.676,나쁨,경미한 악화 (나쁨-1),1.676,,2.648,2.648,0.605,0.9734,0.1449,48,48,computed_co2_regression,3,19.5,history,24.758331298828125,2026-04-12T22:43:52.065Z,34.83333206176758
592,2026-04-12T22:43:58.195Z,2026-05-12T22:43:57.264Z,41.65961837768555,0.656,,1.656,나쁨,경미한 악화 (나쁨-1),1.656,,2.689,2.689,0.437,0.9764,0.0841,48,48,computed_co2_regression,3,19.66666603088379,history,24.76500701904297,2026-04-12T22:43:58.195Z,34.91666793823242
591.6666870117188,2026-04-12T22:44:06.285Z,2026-05-12T22:44:05.356Z,42.00676345825195,0.641,,1.641,나쁨,경미한 악화 (나쁨-1),1.641,,2.719,2.719,0.239,0.9787,0.0279,48,48,computed_co2_regression,3,20,history,24.76500701904297,2026-04-12T22:44:06.285Z,35
591.3333129882812,2026-04-12T22:44:13.067Z,2026-05-12T22:44:11.986Z,41.8608512878418,0.632,,1.632,나쁨,경미한 악화 (나쁨-1),1.632,,2.736,2.736,0.052,0.9799,0.0013,48,48,computed_co2_regression,3,20.33333396911621,history,24.74364471435547,2026-04-12T22:44:13.067Z,35
591,2026-04-12T22:44:19.198Z,2026-05-12T22:44:18.256Z,41.52801513671875,0.63,,1.63,나쁨,경미한 악화 (나쁨-1),1.63,,2.741,2.741,0,0.9803,0.0104,48,48,computed_co2_regression,3,20.66666603088379,history,24.73296356201172,2026-04-12T22:44:19.198Z,35
591,2026-04-12T22:44:25.007Z,2026-05-12T22:44:24.065Z,41.615753173828125,0.632,,1.632,나쁨,경미한 악화 (나쁨-1),1.632,,2.737,2.737,0,0.9801,0.0551,48,48,computed_co2_regression,3,20.66666603088379,history,24.723617553710938,2026-04-12T22:44:25.007Z,35
591,2026-04-12T22:44:31.166Z,2026-05-12T22:44:30.245Z,41.8608512878418,0.639,,1.639,나쁨,경미한 악화 (나쁨-1),1.639,,2.723,2.723,0,0.979,0.1237,48,48,computed_co2_regression,3,20.66666603088379,history,24.71961212158203,2026-04-12T22:44:31.166Z,35
590.6666870117188,2026-04-12T22:44:37.253Z,2026-05-12T22:44:36.240Z,42.3596305847168,0.648,,1.648,나쁨,경미한 악화 (나쁨-1),1.648,,2.704,2.704,0,0.9775,0.2044,48,48,computed_co2_regression,3,20.66666603088379,history,24.726287841796875,2026-04-12T22:44:37.253Z,35
590.6666870117188,2026-04-12T22:44:43.551Z,2026-05-12T22:44:42.613Z,42.26521301269531,0.663,,1.663,나쁨,경미한 악화 (나쁨-1),1.663,,2.675,2.675,0,0.9753,0.2645,48,48,computed_co2_regression,3,20.5,history,24.720947265625,2026-04-12T22:44:43.551Z,35
590.6666870117188,2026-04-12T22:44:49.668Z,2026-05-12T22:44:48.737Z,41.79981231689453,0.682,,1.682,나쁨,경미한 악화 (나쁨-1),1.682,,2.636,2.636,0,0.9722,0.3046,48,48,computed_co2_regression,3,20.33333396911621,history,24.714271545410156,2026-04-12T22:44:49.668Z,35
591.3333129882812,2026-04-12T22:44:57.072Z,2026-05-12T22:44:56.137Z,41.748313903808594,0.71,,1.711,나쁨,경미한 악화 (나쁨-1),1.711,,2.579,2.579,0,0.9673,0.3192,48,48,computed_co2_regression,3,19.83333396911621,history,24.682228088378906,2026-04-12T22:44:57.072Z,35
592,2026-04-12T22:45:03.976Z,2026-05-12T22:45:02.959Z,41.70825958251953,0.748,,1.748,나쁨,경미한 악화 (나쁨-1),1.748,,2.505,2.505,0,0.9603,0.3176,48,48,computed_co2_regression,3,19.66666603088379,history,24.680892944335938,2026-04-12T22:45:03.976Z,35
593,2026-04-12T22:45:11.549Z,2026-05-12T22:45:10.617Z,41.46697235107422,0.793,,1.793,나쁨,경미한 악화 (나쁨-1),1.793,,2.414,2.414,0,0.9499,0.3069,48,48,computed_co2_regression,3,19.5,history,24.720947265625,2026-04-12T22:45:11.549Z,35
593.6666870117188,2026-04-12T22:45:17.366Z,2026-05-12T22:45:16.296Z,41.1541633605957,0.845,,1.845,나쁨,경미한 악화 (나쁨-1),1.845,,2.311,2.311,0,0.9375,0.2741,48,48,computed_co2_regression,3,19.33333396911621,history,24.707595825195312,2026-04-12T22:45:17.366Z,35
594,2026-04-12T22:45:23.233Z,2026-05-12T22:45:22.315Z,40.722145080566406,0.899,,1.899,나쁨,경미한 악화 (나쁨-1),1.899,,2.202,2.202,0,0.9233,0.225,48,48,computed_co2_regression,3,19,history,24.683563232421875,2026-04-12T22:45:23.233Z,35
593.6666870117188,2026-04-12T22:45:29.355Z,2026-05-12T22:45:28.430Z,40.6754150390625,0.952,,1.953,나쁨,경미한 악화 (나쁨-1),1.953,,2.095,2.095,0,0.9097,0.169,48,48,computed_co2_regression,3,18.66666603088379,history,24.664871215820312,2026-04-12T22:45:29.355Z,35
593.3333129882812,2026-04-12T22:45:35.215Z,2026-05-12T22:45:34.282Z,41.073097229003906,1.006,,2.006,나쁨,중간수준 악화 (나쁨-2),2.006,,1.988,1.988,0,0.8974,0.1277,48,48,computed_co2_regression,3,18.83333396911621,history,24.65819549560547,2026-04-12T22:45:35.215Z,35
593,2026-04-12T22:45:41.241Z,2026-05-12T22:45:40.301Z,41.363014221191406,1.056,,2.057,나쁨,중간수준 악화 (나쁨-2),2.057,,1.887,1.887,0,0.8852,0.0917,48,48,computed_co2_regression,3,18.83333396911621,history,24.66887664794922,2026-04-12T22:45:41.241Z,35
