"source_collection","timestamp","co2","createdAt","expireAt","humidity","iaqi.e_score","iaqi.i_score","iaqi.m_score","iaqi.primary_grade","iaqi.sub_level","iaqiScore","k","macAddress","nox","pm25","temp","tvoc","kEffective","kSource","kCo2","kPm25","kR2Co2","kR2Pm25","kSampleCountCo2","kSampleCountPm25"
"history","2026-04-11T18:14:17.654Z","1031","2026-04-11T18:14:17.654Z","2026-05-11T18:14:17.138Z","40.64591979980469","1.09","","2.013","나쁨","중간수준 악화 (나쁨-2)","2.013","1.974","","1","11","26.164260864257812","98.41666412353516","1.974","computed_co2_regression","1.974","3.161","0.4862","0.5021","50","50"
"history","2026-04-11T18:14:23.820Z","1032","2026-04-11T18:14:23.820Z","2026-05-11T18:14:23.310Z","40.494285583496094","1.017","","1.937","나쁨","중간수준 악화 (나쁨-2)","1.937","2.126","","1","11.166666984558105","26.158920288085938","98.33333587646484","2.126","computed_co2_regression","2.126","3.314","0.5696","0.5539","50","50"
"history","2026-04-11T18:14:29.035Z","1033","2026-04-11T18:14:29.035Z","2026-05-11T18:14:28.548Z","40.402732849121094","0.958","","1.876","나쁨","경미한 악화 (나쁨-1)","1.876","2.248","","1","11.166666984558105","26.141563415527344","98.25","2.248","computed_co2_regression","2.248","3.448","0.636","0.5963","50","50"
"history","2026-04-11T18:14:35.668Z","1034.3333740234375","2026-04-11T18:14:35.668Z","2026-05-11T18:14:35.180Z","40.37793731689453","0.937","","1.851","나쁨","경미한 악화 (나쁨-1)","1.851","2.298","","1","11","26.12420654296875","98.16666412353516","2.298","computed_co2_regression","2.298","3.536","0.6608","0.6201","50","50"
"history","2026-04-11T18:14:41.662Z","1035.3333740234375","2026-04-11T18:14:41.662Z","2026-05-11T18:14:41.190Z","40.23869705200195","0.967","","1.879","나쁨","경미한 악화 (나쁨-1)","1.879","2.243","","1","10.666666984558105","26.11219024658203","98.08333587646484","2.243","computed_co2_regression","2.243","3.642","0.6412","0.6444","50","50"
"history","2026-04-11T18:14:47.728Z","1036","2026-04-11T18:14:47.728Z","2026-05-11T18:14:47.247Z","40.266353607177734","1.043","","1.953","나쁨","중간수준 악화 (나쁨-2)","1.953","2.094","","1","10.5","26.09082794189453","98","2.094","computed_co2_regression","2.094","3.703","0.6056","0.6564","50","50"
"history","2026-04-11T18:14:53.652Z","1036","2026-04-11T18:14:53.652Z","2026-05-11T18:14:53.167Z","40.34074401855469","1.149","","2.059","나쁨","중간수준 악화 (나쁨-2)","2.059","1.882","","1","10.333333015441895","26.07080078125","98","1.882","computed_co2_regression","1.882","3.739","0.5727","0.6623","50","50"
"history","2026-04-11T18:14:59.615Z","1036.6666259765625","2026-04-11T18:14:59.615Z","2026-05-11T18:14:59.133Z","40.31499481201172","1.269","","2.177","나쁨","중간수준 악화 (나쁨-2)","2.177","1.646","","1","10.333333015441895","26.06011962890625","98","1.646","computed_co2_regression","1.646","3.704","0.5433","0.6566","50","50"
"history","2026-04-11T18:15:05.650Z","1037.6666259765625","2026-04-11T18:15:05.650Z","2026-05-11T18:15:05.172Z","40.28733825683594","1.389","","2.295","나쁨","중간수준 악화 (나쁨-2)","2.295","1.41","","1","10.5","26.056114196777344","98","1.41","computed_co2_regression","1.41","3.559","0.5148","0.635","50","50"
"history","2026-04-11T18:15:11.668Z","1040","2026-04-11T18:15:11.668Z","2026-05-11T18:15:11.182Z","40.20722579956055","1.511","","2.411","나쁨","중간수준 악화 (나쁨-2)","2.411","1.178","","1","10.5","26.04009246826172","98","1.178","computed_co2_regression","1.178","3.369","0.4826","0.6129","50","50"
"history","2026-04-11T18:15:18.521Z","1042","2026-04-11T18:15:18.521Z","2026-05-11T18:15:18.042Z","40.00885772705078","1.624","","2.519","나쁨","중간수준 악화 (나쁨-2)","2.519","0.963","","1","10.833333015441895","26.00804901123047","98","0.963","computed_co2_regression","0.963","3.057","0.4444","0.5685","50","50"
"history","2026-04-11T18:15:24.554Z","1044.6666259765625","2026-04-11T18:15:24.554Z","2026-05-11T18:15:24.066Z","39.824798583984375","1.732","","2.621","나쁨","중간수준 악화 (나쁨-2)","2.621","0.759","","1","10.666666984558105","25.97600555419922","98","0.759","computed_co2_regression","0.759","2.78","0.3973","0.5473","50","50"
"history","2026-04-11T18:15:30.412Z","1046.3333740234375","2026-04-11T18:15:30.412Z","2026-05-11T18:15:29.924Z","39.812400817871094","1.825","","2.71","나쁨","중간수준 악화 (나쁨-2)","2.71","0.581","","1","10.333333015441895","25.96532440185547","98","0.581","computed_co2_regression","0.581","2.564","0.3374","0.5438","50","50"
"history","2026-04-11T18:15:37.311Z","1048","2026-04-11T18:15:37.311Z","2026-05-11T18:15:36.829Z","39.94782257080078","1.91","","2.79","나쁨","중간수준 악화 (나쁨-2)","2.79","0.421","","1","10.166666984558105","25.958648681640625","98","0.421","computed_co2_regression","0.421","2.36","0.2601","0.5403","50","50"
"history","2026-04-11T18:15:43.632Z","1048.6666259765625","2026-04-11T18:15:43.632Z","2026-05-11T18:15:43.146Z","39.99359893798828","1.978","","2.856","나쁨","중간수준 악화 (나쁨-2)","2.856","0.288","","1","10.166666984558105","25.934616088867188","98","0.288","computed_co2_regression","0.288","2.235","0.1717","0.5252","50","50"
"history","2026-04-11T18:15:49.143Z","1049.3333740234375","2026-04-11T18:15:49.143Z","2026-05-11T18:15:48.663Z","39.893463134765625","2.039","","2.916","나쁨","심각한 악화 (나쁨-3)","2.916","0.169","","1","10.166666984558105","25.89990234375","98","0.169","computed_co2_regression","0.169","2.228","0.0829","0.5235","50","50"
"history","2026-04-11T18:15:55.198Z","1049.6666259765625","2026-04-11T18:15:55.198Z","2026-05-11T18:15:54.711Z","39.82384490966797","2.088","","2.964","나쁨","심각한 악화 (나쁨-3)","2.964","0.073","","1","10","25.871864318847656","98","0.073","computed_co2_regression","0.073","2.316","0.0196","0.5458","50","50"
"history","2026-04-11T18:16:01.162Z","1049.3333740234375","2026-04-11T18:16:01.162Z","2026-05-11T18:16:00.681Z","39.776161193847656","2.123","","3","나쁨","심각한 악화 (나쁨-3)","3","0","","1","10.333333015441895","25.86652374267578","98","0","computed_co2_regression","0","2.328","0","0.5545","50","50"
"history","2026-04-11T18:16:07.308Z","1048","2026-04-11T18:16:07.308Z","2026-05-11T18:16:06.826Z","39.630245208740234","2.12","","3","나쁨","심각한 악화 (나쁨-3)","3","0","","1","11","25.830474853515625","98","0","computed_co2_regression","0","2.234","0.0125","0.5178","50","50"
"history","2026-04-11T18:16:13.205Z","1046","2026-04-11T18:16:13.205Z","2026-05-11T18:16:12.722Z","39.44236755371094","2.115","","3","나쁨","심각한 악화 (나쁨-3)","3","0","","1","11.333333015441895","25.798431396484375","98","0","computed_co2_regression","0","2.144","0.04","0.474","50","50"
"history","2026-04-11T18:16:20.008Z","1043.6666259765625","2026-04-11T18:16:20.008Z","2026-05-11T18:16:19.523Z","39.39849853515625","2.109","","3","나쁨","심각한 악화 (나쁨-3)","3","0","","1","11.333333015441895","25.78240966796875","98","0","computed_co2_regression","0","2.047","0.0749","0.434","50","50"
"history","2026-04-11T18:16:26.669Z","1042","2026-04-11T18:16:26.669Z","2026-05-11T18:16:26.163Z","39.492916107177734","2.105","","3","나쁨","심각한 악화 (나쁨-3)","3","0","","1","11.5","25.763717651367188","98","0","computed_co2_regression","0","1.849","0.1205","0.3595","50","50"
"history","2026-04-11T18:16:32.165Z","1040.3333740234375","2026-04-11T18:16:32.165Z","2026-05-11T18:16:31.639Z","39.59591293334961","2.101","","3","나쁨","심각한 악화 (나쁨-3)","3","0","","1","11.5","25.75170135498047","98","0","computed_co2_regression","0","1.65","0.1706","0.2945","50","50"
"history","2026-04-11T18:16:38.730Z","1039.3333740234375","2026-04-11T18:16:38.730Z","2026-05-11T18:16:38.249Z","39.67792510986328","2.098","","3","나쁨","심각한 악화 (나쁨-3)","3","0","","1","11","25.715652465820312","98","0","computed_co2_regression","0","1.546","0.2278","0.2732","50","50"
"history","2026-04-11T18:16:45.177Z","1038.3333740234375","2026-04-11T18:16:45.177Z","2026-05-11T18:16:44.698Z","39.806671142578125","2.096","","3","나쁨","심각한 악화 (나쁨-3)","3","0","","1","10.666666984558105","25.69562530517578","98","0","computed_co2_regression","0","1.438","0.285","0.2517","50","50"
"history","2026-04-11T18:16:50.691Z","1038.3333740234375","2026-04-11T18:16:50.691Z","2026-05-11T18:16:50.216Z","39.890594482421875","2.096","","3","나쁨","심각한 악화 (나쁨-3)","3","0","","1","10.833333015441895","25.692955017089844","98","0","computed_co2_regression","0","1.221","0.3441","0.1993","50","50"
"history","2026-04-11T18:16:56.832Z","1039","2026-04-11T18:16:56.832Z","2026-05-11T18:16:56.355Z","39.882965087890625","2.098","","3","나쁨","심각한 악화 (나쁨-3)","3","0","","1","11.5","25.672927856445312","98","0","computed_co2_regression","0","0.818","0.4009","0.1007","50","50"
"history","2026-04-11T18:17:02.731Z","1040.3333740234375","2026-04-11T18:17:02.731Z","2026-05-11T18:17:02.255Z","39.80476379394531","2.101","","3","나쁨","심각한 악화 (나쁨-3)","3","0","","1","11.833333015441895","25.65423583984375","98","0","computed_co2_regression","0","0.393","0.4532","0.0266","50","50"
"history","2026-04-11T18:17:08.763Z","1041.3333740234375","2026-04-11T18:17:08.763Z","2026-05-11T18:17:08.261Z","39.68555450439453","2.103","","3","나쁨","심각한 악화 (나쁨-3)","3","0","","1","12.333333015441895","25.63420867919922","98","0","computed_co2_regression","0","0","0.4962","0.0016","50","50"
"history","2026-04-11T18:17:14.775Z","1042","2026-04-11T18:17:14.775Z","2026-05-11T18:17:14.276Z","39.6044921875","2.105","","3","나쁨","심각한 악화 (나쁨-3)","3","0","","1","13","25.61017608642578","98","0","computed_co2_regression","0","0","0.5009","0.0227","51","51"
"history","2026-04-11T18:17:22.465Z","1042","2026-04-11T18:17:22.465Z","2026-05-11T18:17:21.992Z","39.6044921875","2.105","","3","나쁨","심각한 악화 (나쁨-3)","3","0","","1","13.333333015441895","25.61017608642578","98","0","computed_co2_regression","0","0","0.5451","0.1672","50","50"
"history","2026-04-11T18:17:27.687Z","1041.6666259765625","2026-04-11T18:17:27.687Z","2026-05-11T18:17:27.202Z","39.42042541503906","2.104","","3","나쁨","심각한 악화 (나쁨-3)","3","0","","1","13.333333015441895","25.571453094482422","98","0","computed_co2_regression","0","0","0.5521","0.2658","50","50"
"history","2026-04-11T18:17:33.616Z","1040.6666259765625","2026-04-11T18:17:33.616Z","2026-05-11T18:17:33.123Z","39.288818359375","2.102","","3","나쁨","심각한 악화 (나쁨-3)","3","0","","1","12.666666984558105","25.532730102539062","98","0","computed_co2_regression","0","0","0.5365","0.2949","51","51"
"history","2026-04-11T18:17:40.196Z","1039","2026-04-11T18:17:40.196Z","2026-05-11T18:17:39.718Z","39.24113464355469","2.098","","3","나쁨","심각한 악화 (나쁨-3)","3","0","","1","12.166666984558105","25.518043518066406","98","0","computed_co2_regression","0","0","0.5076","0.414","50","50"
"history","2026-04-11T18:17:46.255Z","1037.3333740234375","2026-04-11T18:17:46.255Z","2026-05-11T18:17:45.777Z","39.20584487915039","2.093","","3","나쁨","심각한 악화 (나쁨-3)","3","0","","1","12","25.496681213378906","98","0","computed_co2_regression","0","0","0.4566","0.4663","50","50"
"history","2026-04-11T18:17:52.214Z","1035.3333740234375","2026-04-11T18:17:52.214Z","2026-05-11T18:17:51.728Z","39.320289611816406","2.088","","3","나쁨","심각한 악화 (나쁨-3)","3","0","","1","11.833333015441895","25.475318908691406","97.91666412353516","0","computed_co2_regression","0","0","0.3882","0.4835","50","50"
"history","2026-04-11T18:17:58.318Z","1033.6666259765625","2026-04-11T18:17:58.318Z","2026-05-11T18:17:57.826Z","39.402305603027344","2.084","","3","나쁨","심각한 악화 (나쁨-3)","3","0","","1","12","25.455291748046875","97.83333587646484","0","computed_co2_regression","0","0","0.3117","0.5045","50","50"
"history","2026-04-11T18:18:04.200Z","1032.3333740234375","2026-04-11T18:18:04.200Z","2026-05-11T18:18:03.710Z","39.39753723144531","2.081","","3","나쁨","심각한 악화 (나쁨-3)","3","0","","1","12.166666984558105","25.4285888671875","97.75","0","computed_co2_regression","0","0","0.2347","0.527","50","50"
"history","2026-04-11T18:18:10.155Z","1032","2026-04-11T18:18:10.155Z","2026-05-11T18:18:09.668Z","39.364158630371094","2.08","","3","나쁨","심각한 악화 (나쁨-3)","3","0","","1","12.666666984558105","25.40856170654297","97.75","0","computed_co2_regression","0","0","0.1707","0.5534","50","50"
"history","2026-04-11T18:18:16.997Z","1032.3333740234375","2026-04-11T18:18:16.997Z","2026-05-11T18:18:16.504Z","39.24876022338867","2.081","","3","나쁨","심각한 악화 (나쁨-3)","3","0","","1","13.333333015441895","25.381858825683594","97.75","0","computed_co2_regression","0","0","0.1194","0.5847","50","50"
"history","2026-04-11T18:18:23.105Z","1032.6666259765625","2026-04-11T18:18:23.105Z","2026-05-11T18:18:22.624Z","39.156253814697266","2.082","","3","나쁨","심각한 악화 (나쁨-3)","3","0","","1","13.833333015441895","25.371177673339844","97.75","0","computed_co2_regression","0","0","0.0771","0.6095","50","50"
"history","2026-04-11T18:18:28.624Z","1032.6666259765625","2026-04-11T18:18:28.624Z","2026-05-11T18:18:28.138Z","39.16960906982422","2.082","","3","나쁨","심각한 악화 (나쁨-3)","3","0","","1","14.166666984558105","25.357826232910156","97.75","0","computed_co2_regression","0","0","0.0418","0.6452","50","50"
"history","2026-04-11T18:18:34.534Z","1032.6666259765625","2026-04-11T18:18:34.534Z","2026-05-11T18:18:34.055Z","39.223968505859375","2.082","","3","나쁨","심각한 악화 (나쁨-3)","3","0","","1","14","25.33245849609375","97.75","0","computed_co2_regression","0","0","0.0282","0.6665","51","51"
"history","2026-04-11T18:18:41.201Z","1033.3333740234375","2026-04-11T18:18:41.201Z","2026-05-11T18:18:40.722Z","39.219200134277344","2.083","","3","나쁨","심각한 악화 (나쁨-3)","3","0","","1","13.833333015441895","25.317771911621094","97.75","0","computed_co2_regression","0","0","0.0035","0.7041","50","50"
"history","2026-04-11T18:18:47.261Z","1034.6666259765625","2026-04-11T18:18:47.261Z","2026-05-11T18:18:46.775Z","39.13813781738281","2.086","","2.999","나쁨","심각한 악화 (나쁨-3)","2.999","0.002","","1","13.666666984558105","25.28973388671875","97.75","0.002","computed_co2_regression","0.002","0","0","0.7229","50","50"
"history","2026-04-11T18:18:53.207Z","1035.6666259765625","2026-04-11T18:18:53.207Z","2026-05-11T18:18:52.729Z","39.14385986328125","2.076","","2.987","나쁨","심각한 악화 (나쁨-3)","2.987","0.026","","1","13.333333015441895","25.26837158203125","97.75","0.026","computed_co2_regression","0.026","0","0.0049","0.7252","50","50"
"history","2026-04-11T18:18:59.223Z","1036.3333740234375","2026-04-11T18:18:59.223Z","2026-05-11T18:18:58.745Z","39.086639404296875","2.065","","2.975","나쁨","심각한 악화 (나쁨-3)","2.975","0.051","","1","12.666666984558105","25.25101089477539","97.66666412353516","0.051","computed_co2_regression","0.051","0","0.0194","0.7044","50","50"
"history","2026-04-11T18:19:05.176Z","1036.6666259765625","2026-04-11T18:19:05.176Z","2026-05-11T18:19:04.684Z","39.01225280761719","2.054","","2.963","나쁨","심각한 악화 (나쁨-3)","2.963","0.075","","1","12.166666984558105","25.237655639648438","97.66666412353516","0.075","computed_co2_regression","0.075","0","0.045","0.6636","50","50"
"history","2026-04-11T18:19:11.191Z","1036.6666259765625","2026-04-11T18:19:11.191Z","2026-05-11T18:19:10.712Z","39.005577087402344","2.042","","2.95","나쁨","심각한 악화 (나쁨-3)","2.95","0.1","","1","11.833333015441895","25.209617614746094","97.66666412353516","0.1","computed_co2_regression","0.1","0","0.0825","0.6233","50","50"
"history","2026-04-11T18:19:18.164Z","1036.3333740234375","2026-04-11T18:19:18.164Z","2026-05-11T18:19:17.680Z","38.95503234863281","2.029","","2.938","나쁨","심각한 악화 (나쁨-3)","2.938","0.124","","1","11.166666984558105","25.18291473388672","97.66666412353516","0.124","computed_co2_regression","0.124","0","0.1336","0.5434","50","50"
"history","2026-04-11T18:19:24.361Z","1035.3333740234375","2026-04-11T18:19:24.361Z","2026-05-11T18:19:23.876Z","39.033233642578125","2.013","","2.925","나쁨","심각한 악화 (나쁨-3)","2.925","0.15","","1","10.833333015441895","25.16155242919922","97.58333587646484","0.15","computed_co2_regression","0.15","0","0.2007","0.4687","50","50"
"history","2026-04-11T18:19:31.356Z","1034.3333740234375","2026-04-11T18:19:31.356Z","2026-05-11T18:19:30.873Z","39.11334228515625","1.997","","2.912","나쁨","중간수준 악화 (나쁨-2)","2.912","0.177","","1","10.666666984558105","25.132179260253906","97.5","0.177","computed_co2_regression","0.177","0","0.2792","0.399","50","50"
"history","2026-04-11T18:19:37.616Z","1033","2026-04-11T18:19:37.616Z","2026-05-11T18:19:37.138Z","39.109527587890625","1.981","","2.898","나쁨","중간수준 악화 (나쁨-2)","2.898","0.204","","1","10.833333015441895","25.10814666748047","97.41666412353516","0.204","computed_co2_regression","0.204","0","0.3633","0.3541","50","50"
