co2,expireAt._nanoseconds,expireAt._seconds,humidity,iaqi.e_score,iaqi.i_score,iaqi.m_score,iaqi.primary_grade,iaqi.sub_level,iaqiScore,k,macAddress,nox,pm25,temp,timestamp._nanoseconds,timestamp._seconds,tvoc
1019.3333129882812,594000000,1778522788,44.80780029296875,0.048,,1.048,나쁨,경미한 악화 (나쁨-1),1.048,,d83bda1d5960,1,10,26.91863250732422,694000000,1775930788,99.75
1018,696000000,1778522794,44.796356201171875,0.045,,1.045,나쁨,경미한 악화 (나쁨-1),1.045,,d83bda1d5960,1,9.833333015441895,26.931983947753906,792000000,1775930794,99.66666412353516
1017.3333129882812,578000000,1778522800,44.79444885253906,0.043,,1.043,나쁨,경미한 악화 (나쁨-1),1.043,,d83bda1d5960,1,9.833333015441895,26.919967651367188,668000000,1775930800,99.58333587646484
1016.3333129882812,699000000,1778522806,44.80207824707031,0.041,,1.041,나쁨,경미한 악화 (나쁨-1),1.041,,d83bda1d5960,1,10,26.9066162109375,791000000,1775930806,99.5
1015.6666870117188,600000000,1778522812,44.8306884765625,0.039,,1.039,나쁨,경미한 악화 (나쁨-1),1.039,,d83bda1d5960,1,10.5,26.902610778808594,691000000,1775930812,99.41666412353516
1015,839000000,1778522818,44.86311340332031,0.038,,1.038,나쁨,경미한 악화 (나쁨-1),1.038,,d83bda1d5960,1,10.833333015441895,26.910621643066406,932000000,1775930818,99.33333587646484
1015,707000000,1778522824,44.862159729003906,0.038,,1.038,나쁨,경미한 악화 (나쁨-1),1.038,,d83bda1d5960,1,11.5,26.899940490722656,798000000,1775930824,99.25
1015,590000000,1778522830,44.910797119140625,0.038,,1.038,나쁨,경미한 악화 (나쁨-1),1.038,,d83bda1d5960,1,12.166666984558105,26.899940490722656,682000000,1775930830,99.16666412353516
1014.6666870117188,505000000,1778522837,44.92510223388672,0.037,,1.037,나쁨,경미한 악화 (나쁨-1),1.037,,d83bda1d5960,1,12.833333015441895,26.889259338378906,595000000,1775930837,99.08333587646484
1014.3333129882812,487000000,1778522844,44.910797119140625,0.036,,1.036,나쁨,경미한 악화 (나쁨-1),1.036,,d83bda1d5960,1,13.333333015441895,26.88525390625,577000000,1775930844,99
1013.6666870117188,422000000,1778522850,45.01570129394531,0.034,,1.034,나쁨,경미한 악화 (나쁨-1),1.034,,d83bda1d5960,1,13.5,26.887924194335938,512000000,1775930850,99
1013.6666870117188,522000000,1778522856,45.16065979003906,0.034,,1.034,나쁨,경미한 악화 (나쁨-1),1.034,,d83bda1d5960,1,13.5,26.893264770507812,613000000,1775930856,99.08333587646484
1014,405000000,1778522862,45.26079559326172,0.035,,1.035,나쁨,경미한 악화 (나쁨-1),1.035,,d83bda1d5960,1,13.333333015441895,26.89727020263672,495000000,1775930862,99.16666412353516
1015.6666870117188,464000000,1778522868,45.269378662109375,0.039,,1.039,나쁨,경미한 악화 (나쁨-1),1.039,,d83bda1d5960,1,13,26.89459991455078,555000000,1775930868,99.33333587646484
1017,463000000,1778522874,45.23218536376953,0.042,,1.043,나쁨,경미한 악화 (나쁨-1),1.043,,d83bda1d5960,1,12.333333015441895,26.890594482421875,553000000,1775930874,99.5
1018.6666870117188,668000000,1778522880,45.26842498779297,0.047,,1.047,나쁨,경미한 악화 (나쁨-1),1.047,,d83bda1d5960,1,11.833333015441895,26.879913330078125,758000000,1775930880,99.66666412353516
1019.3333129882812,552000000,1778522886,45.13300323486328,0.048,,1.048,나쁨,경미한 악화 (나쁨-1),1.048,,d83bda1d5960,1,11.5,26.866561889648438,643000000,1775930886,99.75
1020,411000000,1778522892,44.94322204589844,0.05,,1.05,나쁨,경미한 악화 (나쁨-1),1.05,,d83bda1d5960,1,11.166666984558105,26.85321044921875,503000000,1775930892,99.83333587646484
1020,264000000,1778522900,44.877418518066406,0.05,,1.05,나쁨,경미한 악화 (나쁨-1),1.05,,d83bda1d5960,1,11,26.857215881347656,361000000,1775930900,100
1020,808000000,1778522906,44.803985595703125,0.05,,1.05,나쁨,경미한 악화 (나쁨-1),1.05,,d83bda1d5960,1,11.166666984558105,26.855880737304688,908000000,1775930906,100
1019.6666870117188,325000000,1778522913,44.85643768310547,0.049,,1.049,나쁨,경미한 악화 (나쁨-1),1.049,,d83bda1d5960,1,11.333333015441895,26.85454559326172,419000000,1775930913,100
1019.3333129882812,697000000,1778522918,44.796356201171875,0.048,,1.048,나쁨,경미한 악화 (나쁨-1),1.048,,d83bda1d5960,1,11.333333015441895,26.86255645751953,789000000,1775930918,100
1019,713000000,1778522924,44.50929260253906,0.048,,1.048,나쁨,경미한 악화 (나쁨-1),1.048,,d83bda1d5960,1,11.166666984558105,26.861221313476562,811000000,1775930924,100
1018.6666870117188,734000000,1778522930,44.381500244140625,0.047,,1.047,나쁨,경미한 악화 (나쁨-1),1.047,,d83bda1d5960,1,11.166666984558105,26.858551025390625,825000000,1775930930,100
1018,857000000,1778522936,44.363380432128906,0.045,,1.045,나쁨,경미한 악화 (나쁨-1),1.045,,d83bda1d5960,1,10.666666984558105,26.84119415283203,948000000,1775930936,99.91666412353516
1017.3333129882812,827000000,1778522942,44.2355842590332,0.043,,1.043,나쁨,경미한 악화 (나쁨-1),1.043,,d83bda1d5960,1,10.5,26.849205017089844,918000000,1775930942,99.83333587646484
1017.3333129882812,861000000,1778522948,44.14784240722656,0.043,,1.043,나쁨,경미한 악화 (나쁨-1),1.043,,d83bda1d5960,1,10.5,26.86255645751953,953000000,1775930948,99.66666412353516
1017.6666870117188,892000000,1778522954,44.223182678222656,0.044,,1.044,나쁨,경미한 악화 (나쁨-1),1.044,,d83bda1d5960,1,10.833333015441895,26.849205017089844,984000000,1775930954,99.5
1020.6666870117188,824000000,1778522961,44.546485900878906,0.052,,1.052,나쁨,경미한 악화 (나쁨-1),1.052,,d83bda1d5960,1,11.166666984558105,26.84119415283203,919000000,1775930961,99.41666412353516
1034,294000000,1778522968,44.71910858154297,0.085,,1.085,나쁨,경미한 악화 (나쁨-1),1.085,,d83bda1d5960,1,11.5,26.842529296875,385000000,1775930968,99.41666412353516
1062.6666259765625,317000000,1778522974,44.75916290283203,0.157,,1.157,나쁨,경미한 악화 (나쁨-1),1.157,,d83bda1d5960,1,12.166666984558105,26.83184814453125,408000000,1775930974,99.5
1110.3333740234375,256000000,1778522980,44.806846618652344,0.276,,1.276,나쁨,경미한 악화 (나쁨-1),1.276,,d83bda1d5960,1,12.5,26.81048583984375,349000000,1775930980,99.83333587646484
1153.3333740234375,384000000,1778522986,44.44635009765625,0.383,,1.383,나쁨,경미한 악화 (나쁨-1),1.383,,d83bda1d5960,1,12.833333015441895,26.81182098388672,476000000,1775930986,100
1181.6666259765625,284000000,1778522992,44.062965393066406,0.454,,1.454,나쁨,경미한 악화 (나쁨-1),1.454,,d83bda1d5960,1,13.166666984558105,26.803810119628906,377000000,1775930992,100.5
1186.6666259765625,237000000,1778522998,43.800697326660156,0.467,,1.467,나쁨,경미한 악화 (나쁨-1),1.467,,d83bda1d5960,1,13.5,26.783782958984375,328000000,1775930998,100.66666412353516
1178.3333740234375,247000000,1778523004,43.523170471191406,0.446,,1.446,나쁨,경미한 악화 (나쁨-1),1.446,,d83bda1d5960,1,14,26.775772094726562,338000000,1775931004,100.83333587646484
1166,262000000,1778523010,43.59183883666992,0.415,,1.415,나쁨,경미한 악화 (나쁨-1),1.415,,d83bda1d5960,1,14.5,26.76776123046875,353000000,1775931010,101.16666412353516
1149.3333740234375,119000000,1778523017,43.5880241394043,0.373,,1.373,나쁨,경미한 악화 (나쁨-1),1.373,,d83bda1d5960,1,14.666666984558105,26.765090942382812,212000000,1775931017,101.33333587646484
1136.3333740234375,155000000,1778523023,43.37439727783203,0.341,,1.341,나쁨,경미한 악화 (나쁨-1),1.341,,d83bda1d5960,1,15,26.76909637451172,247000000,1775931023,101.41666412353516
1119,670000000,1778523029,43.14646911621094,0.298,,1.298,나쁨,경미한 악화 (나쁨-1),1.298,,d83bda1d5960,1,14.833333015441895,26.749069213867188,761000000,1775931029,101.41666412353516
1105.3333740234375,755000000,1778523035,42.93284606933594,0.263,,1.263,나쁨,경미한 악화 (나쁨-1),1.263,,d83bda1d5960,1,14.5,26.710350036621094,845000000,1775931035,101.25
1090.6666259765625,607000000,1778523041,42.81459045410156,0.227,,1.227,나쁨,경미한 악화 (나쁨-1),1.227,,d83bda1d5960,1,13.333333015441895,26.70233917236328,700000000,1775931041,101.08333587646484
1082,634000000,1778523047,42.74687957763672,0.205,,1.205,나쁨,경미한 악화 (나쁨-1),1.205,,d83bda1d5960,1,12.166666984558105,26.711685180664062,725000000,1775931047,100.91666412353516
1070,647000000,1778523053,42.880393981933594,0.175,,1.175,나쁨,경미한 악화 (나쁨-1),1.175,,d83bda1d5960,1,11.666666984558105,26.687652587890625,738000000,1775931053,100.75
1061,642000000,1778523059,42.910911560058594,0.153,,1.153,나쁨,경미한 악화 (나쁨-1),1.153,,d83bda1d5960,1,11.333333015441895,26.67296600341797,732000000,1775931059,100.58333587646484
1052.3333740234375,765000000,1778523065,42.755462646484375,0.131,,1.131,나쁨,경미한 악화 (나쁨-1),1.131,,d83bda1d5960,1,11.166666984558105,26.686317443847656,857000000,1775931065,100.5
1049.6666259765625,651000000,1778523071,42.60478210449219,0.124,,1.124,나쁨,경미한 악화 (나쁨-1),1.124,,d83bda1d5960,1,11.166666984558105,26.675636291503906,741000000,1775931071,100.41666412353516
1048.3333740234375,483000000,1778523078,42.393062591552734,0.121,,1.121,나쁨,경미한 악화 (나쁨-1),1.121,,d83bda1d5960,1,11.5,26.64893341064453,575000000,1775931078,100.33333587646484
1048.3333740234375,459000000,1778523084,42.2967414855957,0.121,,1.121,나쁨,경미한 악화 (나쁨-1),1.121,,d83bda1d5960,1,12,26.62222671508789,551000000,1775931084,100.25
1047.6666259765625,171000000,1778523091,42.29197692871094,0.119,,1.119,나쁨,경미한 악화 (나쁨-1),1.119,,d83bda1d5960,1,12.166666984558105,26.59685516357422,262000000,1775931091,100.08333587646484
1047,248000000,1778523097,42.21186828613281,0.117,,1.118,나쁨,경미한 악화 (나쁨-1),1.118,,d83bda1d5960,1,12.333333015441895,26.58350372314453,339000000,1775931097,99.91666412353516
1046,142000000,1778523103,42.14701843261719,0.115,,1.115,나쁨,경미한 악화 (나쁨-1),1.115,,d83bda1d5960,1,12.5,26.570152282714844,232000000,1775931103,99.75
1044.3333740234375,201000000,1778523109,42.122222900390625,0.111,,1.111,나쁨,경미한 악화 (나쁨-1),1.111,,d83bda1d5960,1,12.666666984558105,26.5634765625,292000000,1775931109,99.66666412353516
1042.3333740234375,230000000,1778523115,42.0115966796875,0.106,,1.106,나쁨,경미한 악화 (나쁨-1),1.106,,d83bda1d5960,1,13,26.558135986328125,321000000,1775931115,99.58333587646484
1040,162000000,1778523121,41.81990432739258,0.1,,1.1,나쁨,경미한 악화 (나쁨-1),1.1,,d83bda1d5960,1,13.166666984558105,26.548789978027344,255000000,1775931121,99.5
1038.3333740234375,289000000,1778523127,41.719764709472656,0.096,,1.096,나쁨,경미한 악화 (나쁨-1),1.096,,d83bda1d5960,1,13,26.514076232910156,381000000,1775931127,99.41666412353516
1036.6666259765625,730000000,1778523134,41.764591217041016,0.092,,1.092,나쁨,경미한 악화 (나쁨-1),1.092,,d83bda1d5960,1,12.666666984558105,26.495384216308594,821000000,1775931134,99.33333587646484
1035.6666259765625,289000000,1778523141,41.70260238647461,0.089,,1.089,나쁨,경미한 악화 (나쁨-1),1.089,,d83bda1d5960,1,12.333333015441895,26.50072479248047,379000000,1775931141,99.25
1034.6666259765625,648000000,1778523146,41.55668640136719,0.087,,1.087,나쁨,경미한 악화 (나쁨-1),1.087,,d83bda1d5960,1,11.833333015441895,26.483367919921875,743000000,1775931146,99.16666412353516
1033.6666259765625,178000000,1778523153,41.506141662597656,0.084,,1.084,나쁨,경미한 악화 (나쁨-1),1.084,,d83bda1d5960,1,11.666666984558105,26.449989318847656,267000000,1775931153,99.08333587646484
1032.6666259765625,194000000,1778523159,41.464176177978516,0.082,,1.082,나쁨,경미한 악화 (나쁨-1),1.082,,d83bda1d5960,1,11.333333015441895,26.44598388671875,284000000,1775931159,99
1032,284000000,1778523165,41.325889587402344,0.08,,1.08,나쁨,경미한 악화 (나쁨-1),1.08,,d83bda1d5960,1,11.166666984558105,26.421951293945312,376000000,1775931165,99
1032,196000000,1778523171,41.13134002685547,0.08,,1.08,나쁨,경미한 악화 (나쁨-1),1.08,,d83bda1d5960,1,10.666666984558105,26.38056182861328,287000000,1775931171,99
1031.6666259765625,358000000,1778523177,41.071258544921875,0.079,,1.079,나쁨,경미한 악화 (나쁨-1),1.079,,d83bda1d5960,1,10.5,26.38056182861328,448000000,1775931177,99
1031.3333740234375,204000000,1778523183,41.18951416015625,0.078,,1.078,나쁨,경미한 악화 (나쁨-1),1.078,,d83bda1d5960,1,10.5,26.365875244140625,295000000,1775931183,99
1031,209000000,1778523189,41.30586242675781,0.077,,1.078,나쁨,경미한 악화 (나쁨-1),1.078,,d83bda1d5960,1,10.333333015441895,26.341842651367188,299000000,1775931189,99
1030.6666259765625,21000000,1778523196,41.26866912841797,0.077,,1.077,나쁨,경미한 악화 (나쁨-1),1.077,,d83bda1d5960,1,10.5,26.333831787109375,112000000,1775931196,99
1030.3333740234375,44000000,1778523202,41.16948699951172,0.076,,1.076,나쁨,경미한 악화 (나쁨-1),1.076,,d83bda1d5960,1,10.5,26.315139770507812,134000000,1775931202,99
1030,886000000,1778523207,41.16948699951172,0.075,,1.075,나쁨,경미한 악화 (나쁨-1),1.075,,d83bda1d5960,1,10.833333015441895,26.315139770507812,981000000,1775931207,99
1030,251000000,1778523214,40.97303009033203,0.075,,1.075,나쁨,경미한 악화 (나쁨-1),1.075,,d83bda1d5960,1,10.666666984558105,26.283096313476562,341000000,1775931214,99
1030,228000000,1778523220,40.78515625,0.075,,1.075,나쁨,경미한 악화 (나쁨-1),1.075,,d83bda1d5960,1,10.666666984558105,26.27375030517578,320000000,1775931220,98.91666412353516
1029.6666259765625,311000000,1778523226,40.746055603027344,0.074,,1.074,나쁨,경미한 악화 (나쁨-1),1.074,,d83bda1d5960,1,10.5,26.263065338134766,401000000,1775931226,98.83333587646484
1029.3333740234375,262000000,1778523232,40.71458435058594,0.073,,1.073,나쁨,경미한 악화 (나쁨-1),1.073,,d83bda1d5960,1,10.166666984558105,26.237693786621094,351000000,1775931232,98.75
1029.3333740234375,247000000,1778523238,40.70409393310547,0.073,,1.073,나쁨,경미한 악화 (나쁨-1),1.073,,d83bda1d5960,1,10.166666984558105,26.23235321044922,338000000,1775931238,98.66666412353516
1029.6666259765625,269000000,1778523244,40.73365783691406,0.074,,1.074,나쁨,경미한 악화 (나쁨-1),1.074,,d83bda1d5960,1,10.166666984558105,26.20965576171875,359000000,1775931244,98.58333587646484
1030.3333740234375,257000000,1778523250,40.69837188720703,0.076,,1.076,나쁨,경미한 악화 (나쁨-1),1.076,,d83bda1d5960,1,10.666666984558105,26.172271728515625,349000000,1775931250,98.5
1031,138000000,1778523257,40.64591979980469,0.077,,1.078,나쁨,경미한 악화 (나쁨-1),1.078,,d83bda1d5960,1,11,26.164260864257812,235000000,1775931257,98.41666412353516
1032,310000000,1778523263,40.494285583496094,0.08,,1.08,나쁨,경미한 악화 (나쁨-1),1.08,,d83bda1d5960,1,11.166666984558105,26.158920288085938,407000000,1775931263,98.33333587646484
1033,548000000,1778523268,40.402732849121094,0.083,,1.083,나쁨,경미한 악화 (나쁨-1),1.083,,d83bda1d5960,1,11.166666984558105,26.141563415527344,639000000,1775931268,98.25
1034.3333740234375,180000000,1778523275,40.37793731689453,0.086,,1.086,나쁨,경미한 악화 (나쁨-1),1.086,,d83bda1d5960,1,11,26.12420654296875,271000000,1775931275,98.16666412353516
1035.3333740234375,190000000,1778523281,40.23869705200195,0.088,,1.088,나쁨,경미한 악화 (나쁨-1),1.088,,d83bda1d5960,1,10.666666984558105,26.11219024658203,281000000,1775931281,98.08333587646484
1036,247000000,1778523287,40.266353607177734,0.09,,1.09,나쁨,경미한 악화 (나쁨-1),1.09,,d83bda1d5960,1,10.5,26.09082794189453,341000000,1775931287,98
1036,167000000,1778523293,40.34074401855469,0.09,,1.09,나쁨,경미한 악화 (나쁨-1),1.09,,d83bda1d5960,1,10.333333015441895,26.07080078125,259000000,1775931293,98
1036.6666259765625,133000000,1778523299,40.31499481201172,0.092,,1.092,나쁨,경미한 악화 (나쁨-1),1.092,,d83bda1d5960,1,10.333333015441895,26.06011962890625,225000000,1775931299,98
1037.6666259765625,172000000,1778523305,40.28733825683594,0.094,,1.094,나쁨,경미한 악화 (나쁨-1),1.094,,d83bda1d5960,1,10.5,26.056114196777344,263000000,1775931305,98
1040,182000000,1778523311,40.20722579956055,0.1,,1.1,나쁨,경미한 악화 (나쁨-1),1.1,,d83bda1d5960,1,10.5,26.04009246826172,273000000,1775931311,98
1042,42000000,1778523318,40.00885772705078,0.105,,1.105,나쁨,경미한 악화 (나쁨-1),1.105,,d83bda1d5960,1,10.833333015441895,26.00804901123047,133000000,1775931318,98
1044.6666259765625,66000000,1778523324,39.824798583984375,0.112,,1.112,나쁨,경미한 악화 (나쁨-1),1.112,,d83bda1d5960,1,10.666666984558105,25.97600555419922,156000000,1775931324,98
1046.3333740234375,924000000,1778523329,39.812400817871094,0.116,,1.116,나쁨,경미한 악화 (나쁨-1),1.116,,d83bda1d5960,1,10.333333015441895,25.96532440185547,15000000,1775931330,98
1048,829000000,1778523336,39.94782257080078,0.12,,1.12,나쁨,경미한 악화 (나쁨-1),1.12,,d83bda1d5960,1,10.166666984558105,25.958648681640625,922000000,1775931336,98
1048.6666259765625,146000000,1778523343,39.99359893798828,0.122,,1.122,나쁨,경미한 악화 (나쁨-1),1.122,,d83bda1d5960,1,10.166666984558105,25.934616088867188,236000000,1775931343,98
1049.3333740234375,663000000,1778523348,39.893463134765625,0.123,,1.123,나쁨,경미한 악화 (나쁨-1),1.123,,d83bda1d5960,1,10.166666984558105,25.89990234375,755000000,1775931348,98
1049.6666259765625,711000000,1778523354,39.82384490966797,0.124,,1.124,나쁨,경미한 악화 (나쁨-1),1.124,,d83bda1d5960,1,10,25.871864318847656,801000000,1775931354,98
1049.3333740234375,681000000,1778523360,39.776161193847656,0.123,,1.123,나쁨,경미한 악화 (나쁨-1),1.123,,d83bda1d5960,1,10.333333015441895,25.86652374267578,773000000,1775931360,98
1048,826000000,1778523366,39.630245208740234,0.12,,1.12,나쁨,경미한 악화 (나쁨-1),1.12,,d83bda1d5960,1,11,25.830474853515625,917000000,1775931366,98
1046,722000000,1778523372,39.44236755371094,0.115,,1.115,나쁨,경미한 악화 (나쁨-1),1.115,,d83bda1d5960,1,11.333333015441895,25.798431396484375,815000000,1775931372,98
1043.6666259765625,523000000,1778523379,39.39849853515625,0.109,,1.109,나쁨,경미한 악화 (나쁨-1),1.109,,d83bda1d5960,1,11.333333015441895,25.78240966796875,614000000,1775931379,98
1042,163000000,1778523386,39.492916107177734,0.105,,1.105,나쁨,경미한 악화 (나쁨-1),1.105,,d83bda1d5960,1,11.5,25.763717651367188,259000000,1775931386,98
1040.3333740234375,639000000,1778523391,39.59591293334961,0.101,,1.101,나쁨,경미한 악화 (나쁨-1),1.101,,d83bda1d5960,1,11.5,25.75170135498047,735000000,1775931391,98
1039.3333740234375,249000000,1778523398,39.67792510986328,0.098,,1.098,나쁨,경미한 악화 (나쁨-1),1.098,,d83bda1d5960,1,11,25.715652465820312,341000000,1775931398,98
1038.3333740234375,698000000,1778523404,39.806671142578125,0.096,,1.096,나쁨,경미한 악화 (나쁨-1),1.096,,d83bda1d5960,1,10.666666984558105,25.69562530517578,791000000,1775931404,98
1038.3333740234375,216000000,1778523410,39.890594482421875,0.096,,1.096,나쁨,경미한 악화 (나쁨-1),1.096,,d83bda1d5960,1,10.833333015441895,25.692955017089844,308000000,1775931410,98
1039,355000000,1778523416,39.882965087890625,0.097,,1.098,나쁨,경미한 악화 (나쁨-1),1.098,,d83bda1d5960,1,11.5,25.672927856445312,445000000,1775931416,98
1040.3333740234375,255000000,1778523422,39.80476379394531,0.101,,1.101,나쁨,경미한 악화 (나쁨-1),1.101,,d83bda1d5960,1,11.833333015441895,25.65423583984375,345000000,1775931422,98
1041.3333740234375,261000000,1778523428,39.68555450439453,0.103,,1.103,나쁨,경미한 악화 (나쁨-1),1.103,,d83bda1d5960,1,12.333333015441895,25.63420867919922,357000000,1775931428,98
1042,276000000,1778523434,39.6044921875,0.105,,1.105,나쁨,경미한 악화 (나쁨-1),1.105,,d83bda1d5960,1,13,25.61017608642578,372000000,1775931434,98
1042,992000000,1778523441,39.6044921875,0.105,,1.105,나쁨,경미한 악화 (나쁨-1),1.105,,d83bda1d5960,1,13.333333015441895,25.61017608642578,83000000,1775931442,98
1041.6666259765625,202000000,1778523447,39.42042541503906,0.104,,1.104,나쁨,경미한 악화 (나쁨-1),1.104,,d83bda1d5960,1,13.333333015441895,25.571453094482422,296000000,1775931447,98
1040.6666259765625,123000000,1778523453,39.288818359375,0.102,,1.102,나쁨,경미한 악화 (나쁨-1),1.102,,d83bda1d5960,1,12.666666984558105,25.532730102539062,215000000,1775931453,98
1039,718000000,1778523459,39.24113464355469,0.097,,1.098,나쁨,경미한 악화 (나쁨-1),1.098,,d83bda1d5960,1,12.166666984558105,25.518043518066406,809000000,1775931459,98
1037.3333740234375,777000000,1778523465,39.20584487915039,0.093,,1.093,나쁨,경미한 악화 (나쁨-1),1.093,,d83bda1d5960,1,12,25.496681213378906,867000000,1775931465,98
1035.3333740234375,728000000,1778523471,39.320289611816406,0.088,,1.088,나쁨,경미한 악화 (나쁨-1),1.088,,d83bda1d5960,1,11.833333015441895,25.475318908691406,822000000,1775931471,97.91666412353516
1033.6666259765625,826000000,1778523477,39.402305603027344,0.084,,1.084,나쁨,경미한 악화 (나쁨-1),1.084,,d83bda1d5960,1,12,25.455291748046875,916000000,1775931477,97.83333587646484
1032.3333740234375,710000000,1778523483,39.39753723144531,0.081,,1.081,나쁨,경미한 악화 (나쁨-1),1.081,,d83bda1d5960,1,12.166666984558105,25.4285888671875,801000000,1775931483,97.75
1032,668000000,1778523489,39.364158630371094,0.08,,1.08,나쁨,경미한 악화 (나쁨-1),1.08,,d83bda1d5960,1,12.666666984558105,25.40856170654297,765000000,1775931489,97.75
1032.3333740234375,504000000,1778523496,39.24876022338867,0.081,,1.081,나쁨,경미한 악화 (나쁨-1),1.081,,d83bda1d5960,1,13.333333015441895,25.381858825683594,601000000,1775931496,97.75
1032.6666259765625,624000000,1778523502,39.156253814697266,0.082,,1.082,나쁨,경미한 악화 (나쁨-1),1.082,,d83bda1d5960,1,13.833333015441895,25.371177673339844,715000000,1775931502,97.75
1032.6666259765625,138000000,1778523508,39.16960906982422,0.082,,1.082,나쁨,경미한 악화 (나쁨-1),1.082,,d83bda1d5960,1,14.166666984558105,25.357826232910156,229000000,1775931508,97.75
1032.6666259765625,55000000,1778523514,39.223968505859375,0.082,,1.082,나쁨,경미한 악화 (나쁨-1),1.082,,d83bda1d5960,1,14,25.33245849609375,145000000,1775931514,97.75
1033.3333740234375,722000000,1778523520,39.219200134277344,0.083,,1.083,나쁨,경미한 악화 (나쁨-1),1.083,,d83bda1d5960,1,13.833333015441895,25.317771911621094,812000000,1775931520,97.75
1034.6666259765625,775000000,1778523526,39.13813781738281,0.087,,1.087,나쁨,경미한 악화 (나쁨-1),1.087,,d83bda1d5960,1,13.666666984558105,25.28973388671875,865000000,1775931526,97.75
1035.6666259765625,729000000,1778523532,39.14385986328125,0.089,,1.089,나쁨,경미한 악화 (나쁨-1),1.089,,d83bda1d5960,1,13.333333015441895,25.26837158203125,820000000,1775931532,97.75
1036.3333740234375,745000000,1778523538,39.086639404296875,0.091,,1.091,나쁨,경미한 악화 (나쁨-1),1.091,,d83bda1d5960,1,12.666666984558105,25.25101089477539,838000000,1775931538,97.66666412353516
1036.6666259765625,684000000,1778523544,39.01225280761719,0.092,,1.092,나쁨,경미한 악화 (나쁨-1),1.092,,d83bda1d5960,1,12.166666984558105,25.237655639648438,775000000,1775931544,97.66666412353516
1036.6666259765625,712000000,1778523550,39.005577087402344,0.092,,1.092,나쁨,경미한 악화 (나쁨-1),1.092,,d83bda1d5960,1,11.833333015441895,25.209617614746094,803000000,1775931550,97.66666412353516
1036.3333740234375,680000000,1778523557,38.95503234863281,0.091,,1.091,나쁨,경미한 악화 (나쁨-1),1.091,,d83bda1d5960,1,11.166666984558105,25.18291473388672,771000000,1775931557,97.66666412353516
1035.3333740234375,876000000,1778523563,39.033233642578125,0.088,,1.088,나쁨,경미한 악화 (나쁨-1),1.088,,d83bda1d5960,1,10.833333015441895,25.16155242919922,967000000,1775931563,97.58333587646484
1034.3333740234375,873000000,1778523570,39.11334228515625,0.086,,1.086,나쁨,경미한 악화 (나쁨-1),1.086,,d83bda1d5960,1,10.666666984558105,25.132179260253906,964000000,1775931570,97.5
1033,138000000,1778523577,39.109527587890625,0.083,,1.083,나쁨,경미한 악화 (나쁨-1),1.083,,d83bda1d5960,1,10.833333015441895,25.10814666748047,230000000,1775931577,97.41666412353516
1032,710000000,1778523583,39.086639404296875,0.08,,1.08,나쁨,경미한 악화 (나쁨-1),1.08,,d83bda1d5960,1,11,25.077438354492188,804000000,1775931583,97.33333587646484
1031.3333740234375,681000000,1778523589,39.06184387207031,0.078,,1.078,나쁨,경미한 악화 (나쁨-1),1.078,,d83bda1d5960,1,11,25.042724609375,773000000,1775931589,97.25
1031,779000000,1778523595,39.022743225097656,0.077,,1.078,나쁨,경미한 악화 (나쁨-1),1.078,,d83bda1d5960,1,11.333333015441895,25.008010864257812,870000000,1775931595,97.16666412353516
1031,734000000,1778523601,39.05707550048828,0.077,,1.078,나쁨,경미한 악화 (나쁨-1),1.078,,d83bda1d5960,1,11.5,24.98798370361328,830000000,1775931601,97.08333587646484
1031,810000000,1778523607,39.152442932128906,0.077,,1.078,나쁨,경미한 악화 (나쁨-1),1.078,,d83bda1d5960,1,11.333333015441895,24.985313415527344,907000000,1775931607,97
1031,739000000,1778523613,39.196311950683594,0.077,,1.078,나쁨,경미한 악화 (나쁨-1),1.078,,d83bda1d5960,1,11.166666984558105,24.983978271484375,835000000,1775931613,97
1031,330000000,1778523621,39.208709716796875,0.077,,1.078,나쁨,경미한 악화 (나쁨-1),1.078,,d83bda1d5960,1,10.833333015441895,24.954605102539062,427000000,1775931621,97
1031,632000000,1778523626,39.13336944580078,0.077,,1.078,나쁨,경미한 악화 (나쁨-1),1.078,,d83bda1d5960,1,10.5,24.903865814208984,723000000,1775931626,97
1031,482000000,1778523632,39.06756591796875,0.077,,1.078,나쁨,경미한 악화 (나쁨-1),1.078,,d83bda1d5960,1,10.333333015441895,24.885169982910156,574000000,1775931632,97
1031,632000000,1778523638,39.015113830566406,0.077,,1.078,나쁨,경미한 악화 (나쁨-1),1.078,,d83bda1d5960,1,10,24.878494262695312,724000000,1775931638,97
1031,283000000,1778523645,38.969337463378906,0.077,,1.078,나쁨,경미한 악화 (나쁨-1),1.078,,d83bda1d5960,1,10,24.85045623779297,375000000,1775931645,97
1031,250000000,1778523651,39.08091735839844,0.077,,1.078,나쁨,경미한 악화 (나쁨-1),1.078,,d83bda1d5960,1,9.666666984558105,24.819747924804688,342000000,1775931651,97
1031,334000000,1778523657,39.17723846435547,0.077,,1.078,나쁨,경미한 악화 (나쁨-1),1.078,,d83bda1d5960,1,9.5,24.801055908203125,425000000,1775931657,97
1031,276000000,1778523663,39.1209716796875,0.077,,1.078,나쁨,경미한 악화 (나쁨-1),1.078,,d83bda1d5960,1,9.333333015441895,24.791709899902344,367000000,1775931663,97
