co2,createdAt._nanoseconds,createdAt._seconds,expireAt._nanoseconds,expireAt._seconds,humidity,iaqi.e_score,iaqi.i_score,iaqi.m_score,iaqi.primary_grade,iaqi.sub_level,iaqiScore,k,nox,pm25,temp,timestamp._nanoseconds,timestamp._seconds,tvoc
1030,724000000,1775931214,251000000,1778523214,40.97303009033203,0.075,,1.075,나쁨,경미한 악화 (나쁨-1),1.075,,1,10.666666984558105,26.283096313476562,724000000,1775931214,99
1030,698000000,1775931220,228000000,1778523220,40.78515625,0.075,,1.075,나쁨,경미한 악화 (나쁨-1),1.075,,1,10.666666984558105,26.27375030517578,698000000,1775931220,98.91666412353516
1029.6666259765625,786000000,1775931226,311000000,1778523226,40.746055603027344,0.074,,1.074,나쁨,경미한 악화 (나쁨-1),1.074,,1,10.5,26.263065338134766,786000000,1775931226,98.83333587646484
1029.3333740234375,737000000,1775931232,262000000,1778523232,40.71458435058594,0.073,,1.073,나쁨,경미한 악화 (나쁨-1),1.073,,1,10.166666984558105,26.237693786621094,737000000,1775931232,98.75
1029.3333740234375,722000000,1775931238,247000000,1778523238,40.70409393310547,0.073,,1.073,나쁨,경미한 악화 (나쁨-1),1.073,,1,10.166666984558105,26.23235321044922,722000000,1775931238,98.66666412353516
1029.6666259765625,743000000,1775931244,269000000,1778523244,40.73365783691406,0.074,,1.074,나쁨,경미한 악화 (나쁨-1),1.074,,1,10.166666984558105,26.20965576171875,743000000,1775931244,98.58333587646484
1030.3333740234375,735000000,1775931250,257000000,1778523250,40.69837188720703,0.076,,1.076,나쁨,경미한 악화 (나쁨-1),1.076,,1,10.666666984558105,26.172271728515625,735000000,1775931250,98.5
1031,654000000,1775931257,138000000,1778523257,40.64591979980469,0.077,,1.078,나쁨,경미한 악화 (나쁨-1),1.078,,1,11,26.164260864257812,654000000,1775931257,98.41666412353516
1032,820000000,1775931263,310000000,1778523263,40.494285583496094,0.08,,1.08,나쁨,경미한 악화 (나쁨-1),1.08,,1,11.166666984558105,26.158920288085938,820000000,1775931263,98.33333587646484
1033,35000000,1775931269,548000000,1778523268,40.402732849121094,0.083,,1.083,나쁨,경미한 악화 (나쁨-1),1.083,,1,11.166666984558105,26.141563415527344,35000000,1775931269,98.25
1034.3333740234375,668000000,1775931275,180000000,1778523275,40.37793731689453,0.086,,1.086,나쁨,경미한 악화 (나쁨-1),1.086,,1,11,26.12420654296875,668000000,1775931275,98.16666412353516
1035.3333740234375,662000000,1775931281,190000000,1778523281,40.23869705200195,0.088,,1.088,나쁨,경미한 악화 (나쁨-1),1.088,,1,10.666666984558105,26.11219024658203,662000000,1775931281,98.08333587646484
1036,728000000,1775931287,247000000,1778523287,40.266353607177734,0.09,,1.09,나쁨,경미한 악화 (나쁨-1),1.09,,1,10.5,26.09082794189453,728000000,1775931287,98
1036,652000000,1775931293,167000000,1778523293,40.34074401855469,0.09,,1.09,나쁨,경미한 악화 (나쁨-1),1.09,,1,10.333333015441895,26.07080078125,652000000,1775931293,98
1036.6666259765625,615000000,1775931299,133000000,1778523299,40.31499481201172,0.092,,1.092,나쁨,경미한 악화 (나쁨-1),1.092,,1,10.333333015441895,26.06011962890625,615000000,1775931299,98
1037.6666259765625,650000000,1775931305,172000000,1778523305,40.28733825683594,0.094,,1.094,나쁨,경미한 악화 (나쁨-1),1.094,,1,10.5,26.056114196777344,650000000,1775931305,98
1040,668000000,1775931311,182000000,1778523311,40.20722579956055,0.1,,1.1,나쁨,경미한 악화 (나쁨-1),1.1,,1,10.5,26.04009246826172,668000000,1775931311,98
1042,521000000,1775931318,42000000,1778523318,40.00885772705078,0.105,,1.105,나쁨,경미한 악화 (나쁨-1),1.105,,1,10.833333015441895,26.00804901123047,521000000,1775931318,98
1044.6666259765625,554000000,1775931324,66000000,1778523324,39.824798583984375,0.112,,1.112,나쁨,경미한 악화 (나쁨-1),1.112,,1,10.666666984558105,25.97600555419922,554000000,1775931324,98
1046.3333740234375,412000000,1775931330,924000000,1778523329,39.812400817871094,0.116,,1.116,나쁨,경미한 악화 (나쁨-1),1.116,,1,10.333333015441895,25.96532440185547,412000000,1775931330,98
1048,311000000,1775931337,829000000,1778523336,39.94782257080078,0.12,,1.12,나쁨,경미한 악화 (나쁨-1),1.12,,1,10.166666984558105,25.958648681640625,311000000,1775931337,98
1048.6666259765625,632000000,1775931343,146000000,1778523343,39.99359893798828,0.122,,1.122,나쁨,경미한 악화 (나쁨-1),1.122,,1,10.166666984558105,25.934616088867188,632000000,1775931343,98
1049.3333740234375,143000000,1775931349,663000000,1778523348,39.893463134765625,0.123,,1.123,나쁨,경미한 악화 (나쁨-1),1.123,,1,10.166666984558105,25.89990234375,143000000,1775931349,98
1049.6666259765625,198000000,1775931355,711000000,1778523354,39.82384490966797,0.124,,1.124,나쁨,경미한 악화 (나쁨-1),1.124,,1,10,25.871864318847656,198000000,1775931355,98
1049.3333740234375,162000000,1775931361,681000000,1778523360,39.776161193847656,0.123,,1.123,나쁨,경미한 악화 (나쁨-1),1.123,,1,10.333333015441895,25.86652374267578,162000000,1775931361,98
1048,308000000,1775931367,826000000,1778523366,39.630245208740234,0.12,,1.12,나쁨,경미한 악화 (나쁨-1),1.12,,1,11,25.830474853515625,308000000,1775931367,98
1046,205000000,1775931373,722000000,1778523372,39.44236755371094,0.115,,1.115,나쁨,경미한 악화 (나쁨-1),1.115,,1,11.333333015441895,25.798431396484375,205000000,1775931373,98
1043.6666259765625,8000000,1775931380,523000000,1778523379,39.39849853515625,0.109,,1.109,나쁨,경미한 악화 (나쁨-1),1.109,,1,11.333333015441895,25.78240966796875,8000000,1775931380,98
1042,669000000,1775931386,163000000,1778523386,39.492916107177734,0.105,,1.105,나쁨,경미한 악화 (나쁨-1),1.105,,1,11.5,25.763717651367188,669000000,1775931386,98
1040.3333740234375,165000000,1775931392,639000000,1778523391,39.59591293334961,0.101,,1.101,나쁨,경미한 악화 (나쁨-1),1.101,,1,11.5,25.75170135498047,165000000,1775931392,98
1039.3333740234375,730000000,1775931398,249000000,1778523398,39.67792510986328,0.098,,1.098,나쁨,경미한 악화 (나쁨-1),1.098,,1,11,25.715652465820312,730000000,1775931398,98
1038.3333740234375,177000000,1775931405,698000000,1778523404,39.806671142578125,0.096,,1.096,나쁨,경미한 악화 (나쁨-1),1.096,,1,10.666666984558105,25.69562530517578,177000000,1775931405,98
1038.3333740234375,691000000,1775931410,216000000,1778523410,39.890594482421875,0.096,,1.096,나쁨,경미한 악화 (나쁨-1),1.096,,1,10.833333015441895,25.692955017089844,691000000,1775931410,98
1039,832000000,1775931416,355000000,1778523416,39.882965087890625,0.097,,1.098,나쁨,경미한 악화 (나쁨-1),1.098,,1,11.5,25.672927856445312,832000000,1775931416,98
1040.3333740234375,731000000,1775931422,255000000,1778523422,39.80476379394531,0.101,,1.101,나쁨,경미한 악화 (나쁨-1),1.101,,1,11.833333015441895,25.65423583984375,731000000,1775931422,98
1041.3333740234375,763000000,1775931428,261000000,1778523428,39.68555450439453,0.103,,1.103,나쁨,경미한 악화 (나쁨-1),1.103,,1,12.333333015441895,25.63420867919922,763000000,1775931428,98
1042,775000000,1775931434,276000000,1778523434,39.6044921875,0.105,,1.105,나쁨,경미한 악화 (나쁨-1),1.105,,1,13,25.61017608642578,775000000,1775931434,98
1042,465000000,1775931442,992000000,1778523441,39.6044921875,0.105,,1.105,나쁨,경미한 악화 (나쁨-1),1.105,,1,13.333333015441895,25.61017608642578,465000000,1775931442,98
1041.6666259765625,687000000,1775931447,202000000,1778523447,39.42042541503906,0.104,,1.104,나쁨,경미한 악화 (나쁨-1),1.104,,1,13.333333015441895,25.571453094482422,687000000,1775931447,98
1040.6666259765625,616000000,1775931453,123000000,1778523453,39.288818359375,0.102,,1.102,나쁨,경미한 악화 (나쁨-1),1.102,,1,12.666666984558105,25.532730102539062,616000000,1775931453,98
1039,196000000,1775931460,718000000,1778523459,39.24113464355469,0.097,,1.098,나쁨,경미한 악화 (나쁨-1),1.098,,1,12.166666984558105,25.518043518066406,196000000,1775931460,98
1037.3333740234375,255000000,1775931466,777000000,1778523465,39.20584487915039,0.093,,1.093,나쁨,경미한 악화 (나쁨-1),1.093,,1,12,25.496681213378906,255000000,1775931466,98
1035.3333740234375,214000000,1775931472,728000000,1778523471,39.320289611816406,0.088,,1.088,나쁨,경미한 악화 (나쁨-1),1.088,,1,11.833333015441895,25.475318908691406,214000000,1775931472,97.91666412353516
1033.6666259765625,318000000,1775931478,826000000,1778523477,39.402305603027344,0.084,,1.084,나쁨,경미한 악화 (나쁨-1),1.084,,1,12,25.455291748046875,318000000,1775931478,97.83333587646484
1032.3333740234375,200000000,1775931484,710000000,1778523483,39.39753723144531,0.081,,1.081,나쁨,경미한 악화 (나쁨-1),1.081,,1,12.166666984558105,25.4285888671875,200000000,1775931484,97.75
1032,155000000,1775931490,668000000,1778523489,39.364158630371094,0.08,,1.08,나쁨,경미한 악화 (나쁨-1),1.08,,1,12.666666984558105,25.40856170654297,155000000,1775931490,97.75
1032.3333740234375,997000000,1775931496,504000000,1778523496,39.24876022338867,0.081,,1.081,나쁨,경미한 악화 (나쁨-1),1.081,,1,13.333333015441895,25.381858825683594,997000000,1775931496,97.75
1032.6666259765625,105000000,1775931503,624000000,1778523502,39.156253814697266,0.082,,1.082,나쁨,경미한 악화 (나쁨-1),1.082,,1,13.833333015441895,25.371177673339844,105000000,1775931503,97.75
1032.6666259765625,624000000,1775931508,138000000,1778523508,39.16960906982422,0.082,,1.082,나쁨,경미한 악화 (나쁨-1),1.082,,1,14.166666984558105,25.357826232910156,624000000,1775931508,97.75
1032.6666259765625,534000000,1775931514,55000000,1778523514,39.223968505859375,0.082,,1.082,나쁨,경미한 악화 (나쁨-1),1.082,,1,14,25.33245849609375,534000000,1775931514,97.75
1033.3333740234375,201000000,1775931521,722000000,1778523520,39.219200134277344,0.083,,1.083,나쁨,경미한 악화 (나쁨-1),1.083,,1,13.833333015441895,25.317771911621094,201000000,1775931521,97.75
1034.6666259765625,261000000,1775931527,775000000,1778523526,39.13813781738281,0.087,,1.087,나쁨,경미한 악화 (나쁨-1),1.087,,1,13.666666984558105,25.28973388671875,261000000,1775931527,97.75
1035.6666259765625,207000000,1775931533,729000000,1778523532,39.14385986328125,0.089,,1.089,나쁨,경미한 악화 (나쁨-1),1.089,,1,13.333333015441895,25.26837158203125,207000000,1775931533,97.75
1036.3333740234375,223000000,1775931539,745000000,1778523538,39.086639404296875,0.091,,1.091,나쁨,경미한 악화 (나쁨-1),1.091,,1,12.666666984558105,25.25101089477539,223000000,1775931539,97.66666412353516
1036.6666259765625,176000000,1775931545,684000000,1778523544,39.01225280761719,0.092,,1.092,나쁨,경미한 악화 (나쁨-1),1.092,,1,12.166666984558105,25.237655639648438,176000000,1775931545,97.66666412353516
1036.6666259765625,191000000,1775931551,712000000,1778523550,39.005577087402344,0.092,,1.092,나쁨,경미한 악화 (나쁨-1),1.092,,1,11.833333015441895,25.209617614746094,191000000,1775931551,97.66666412353516
1036.3333740234375,164000000,1775931558,680000000,1778523557,38.95503234863281,0.091,,1.091,나쁨,경미한 악화 (나쁨-1),1.091,,1,11.166666984558105,25.18291473388672,164000000,1775931558,97.66666412353516
1035.3333740234375,361000000,1775931564,876000000,1778523563,39.033233642578125,0.088,,1.088,나쁨,경미한 악화 (나쁨-1),1.088,,1,10.833333015441895,25.16155242919922,361000000,1775931564,97.58333587646484
1034.3333740234375,356000000,1775931571,873000000,1778523570,39.11334228515625,0.086,,1.086,나쁨,경미한 악화 (나쁨-1),1.086,,1,10.666666984558105,25.132179260253906,356000000,1775931571,97.5
1033,616000000,1775931577,138000000,1778523577,39.109527587890625,0.083,,1.083,나쁨,경미한 악화 (나쁨-1),1.083,,1,10.833333015441895,25.10814666748047,616000000,1775931577,97.41666412353516
1032,192000000,1775931584,710000000,1778523583,39.086639404296875,0.08,,1.08,나쁨,경미한 악화 (나쁨-1),1.08,,1,11,25.077438354492188,192000000,1775931584,97.33333587646484
1031.3333740234375,172000000,1775931590,681000000,1778523589,39.06184387207031,0.078,,1.078,나쁨,경미한 악화 (나쁨-1),1.078,,1,11,25.042724609375,172000000,1775931590,97.25
1031,254000000,1775931596,779000000,1778523595,39.022743225097656,0.077,,1.078,나쁨,경미한 악화 (나쁨-1),1.078,,1,11.333333015441895,25.008010864257812,254000000,1775931596,97.16666412353516
1031,232000000,1775931602,734000000,1778523601,39.05707550048828,0.077,,1.078,나쁨,경미한 악화 (나쁨-1),1.078,,1,11.5,24.98798370361328,232000000,1775931602,97.08333587646484
1031,312000000,1775931608,810000000,1778523607,39.152442932128906,0.077,,1.078,나쁨,경미한 악화 (나쁨-1),1.078,,1,11.333333015441895,24.985313415527344,312000000,1775931608,97
1031,222000000,1775931614,739000000,1778523613,39.196311950683594,0.077,,1.078,나쁨,경미한 악화 (나쁨-1),1.078,,1,11.166666984558105,24.983978271484375,222000000,1775931614,97
1031,825000000,1775931621,330000000,1778523621,39.208709716796875,0.077,,1.078,나쁨,경미한 악화 (나쁨-1),1.078,,1,10.833333015441895,24.954605102539062,825000000,1775931621,97
1031,116000000,1775931627,632000000,1778523626,39.13336944580078,0.077,,1.078,나쁨,경미한 악화 (나쁨-1),1.078,,1,10.5,24.903865814208984,116000000,1775931627,97
1031,957000000,1775931632,482000000,1778523632,39.06756591796875,0.077,,1.078,나쁨,경미한 악화 (나쁨-1),1.078,,1,10.333333015441895,24.885169982910156,957000000,1775931632,97
1031,118000000,1775931639,632000000,1778523638,39.015113830566406,0.077,,1.078,나쁨,경미한 악화 (나쁨-1),1.078,,1,10,24.878494262695312,118000000,1775931639,97
1031,775000000,1775931645,283000000,1778523645,38.969337463378906,0.077,,1.078,나쁨,경미한 악화 (나쁨-1),1.078,,1,10,24.85045623779297,775000000,1775931645,97
1031,733000000,1775931651,250000000,1778523651,39.08091735839844,0.077,,1.078,나쁨,경미한 악화 (나쁨-1),1.078,,1,9.666666984558105,24.819747924804688,733000000,1775931651,97
1031,808000000,1775931657,334000000,1778523657,39.17723846435547,0.077,,1.078,나쁨,경미한 악화 (나쁨-1),1.078,,1,9.5,24.801055908203125,808000000,1775931657,97
1031,753000000,1775931663,276000000,1778523663,39.1209716796875,0.077,,1.078,나쁨,경미한 악화 (나쁨-1),1.078,,1,9.333333015441895,24.791709899902344,753000000,1775931663,97
1031.3333740234375,748000000,1775931669,268000000,1778523669,39.099037170410156,0.078,,1.078,나쁨,경미한 악화 (나쁨-1),1.078,,1,9.166666984558105,24.767677307128906,748000000,1775931669,97
1031.3333740234375,762000000,1775931675,291000000,1778523675,39.106666564941406,0.078,,1.078,나쁨,경미한 악화 (나쁨-1),1.078,,1,9.166666984558105,24.739639282226562,762000000,1775931675,97
1031.3333740234375,18000000,1775931683,527000000,1778523682,39.05802917480469,0.078,,1.078,나쁨,경미한 악화 (나쁨-1),1.078,,1,9.5,24.718276977539062,18000000,1775931683,97
1031,626000000,1775931688,133000000,1778523688,38.95598602294922,0.077,,1.078,나쁨,경미한 악화 (나쁨-1),1.078,,1,9.833333015441895,24.6995849609375,626000000,1775931688,97
1031,547000000,1775931694,53000000,1778523694,38.888275146484375,0.077,,1.078,나쁨,경미한 악화 (나쁨-1),1.078,,1,10.166666984558105,24.675552368164062,547000000,1775931694,97
1030.3333740234375,575000000,1775931700,89000000,1778523700,38.914024353027344,0.076,,1.076,나쁨,경미한 악화 (나쁨-1),1.076,,1,10.5,24.6568603515625,575000000,1775931700,97
1029.3333740234375,810000000,1775931707,338000000,1778523707,38.92546844482422,0.073,,1.073,나쁨,경미한 악화 (나쁨-1),1.073,,1,10.666666984558105,24.620811462402344,810000000,1775931707,97
1028,701000000,1775931713,216000000,1778523713,38.875877380371094,0.07,,1.07,나쁨,경미한 악화 (나쁨-1),1.07,,1,10.666666984558105,24.588768005371094,701000000,1775931713,97
1027,681000000,1775931719,204000000,1778523719,38.827239990234375,0.067,,1.068,나쁨,경미한 악화 (나쁨-1),1.068,,1,10.5,24.57007598876953,681000000,1775931719,97
1026.3333740234375,647000000,1775931725,168000000,1778523725,38.816749572753906,0.066,,1.066,나쁨,경미한 악화 (나쁨-1),1.066,,1,10.666666984558105,24.550048828125,647000000,1775931725,97
1026,680000000,1775931731,197000000,1778523731,38.809120178222656,0.065,,1.065,나쁨,경미한 악화 (나쁨-1),1.065,,1,10.833333015441895,24.544708251953125,680000000,1775931731,97
1025.6666259765625,641000000,1775931738,158000000,1778523738,38.761436462402344,0.064,,1.064,나쁨,경미한 악화 (나쁨-1),1.064,,1,11.333333015441895,24.51934051513672,641000000,1775931738,97
1025.6666259765625,859000000,1775931744,367000000,1778523744,38.748085021972656,0.064,,1.064,나쁨,경미한 악화 (나쁨-1),1.064,,1,11.833333015441895,24.48729705810547,859000000,1775931744,97
1025.3333740234375,56000000,1775931750,576000000,1778523749,38.70326232910156,0.063,,1.063,나쁨,경미한 악화 (나쁨-1),1.063,,1,12,24.45525360107422,56000000,1775931750,97
1025.3333740234375,98000000,1775931756,616000000,1778523755,38.56974792480469,0.063,,1.063,나쁨,경미한 악화 (나쁨-1),1.063,,1,12.166666984558105,24.415199279785156,98000000,1775931756,97
1025,72000000,1775931762,590000000,1778523761,38.57642364501953,0.063,,1.063,나쁨,경미한 악화 (나쁨-1),1.063,,1,12.333333015441895,24.41119384765625,72000000,1775931762,97
1024.3333740234375,807000000,1775931768,331000000,1778523768,38.686100006103516,0.061,,1.061,나쁨,경미한 악화 (나쁨-1),1.061,,1,12.333333015441895,24.385826110839844,807000000,1775931768,97
1023.3333129882812,724000000,1775931774,244000000,1778523774,38.72233581542969,0.058,,1.058,나쁨,경미한 악화 (나쁨-1),1.058,,1,12.166666984558105,24.34710693359375,724000000,1775931774,97
1022,246000000,1775931781,760000000,1778523780,38.74903869628906,0.055,,1.055,나쁨,경미한 악화 (나쁨-1),1.055,,1,12,24.333755493164062,246000000,1775931781,97
1021.3333129882812,782000000,1775931786,307000000,1778523786,38.793861389160156,0.053,,1.053,나쁨,경미한 악화 (나쁨-1),1.053,,1,12.333333015441895,24.300376892089844,782000000,1775931786,97
1020.3333129882812,742000000,1775931792,260000000,1778523792,38.816749572753906,0.051,,1.051,나쁨,경미한 악화 (나쁨-1),1.051,,1,12.333333015441895,24.268333435058594,742000000,1775931792,97
1019.6666870117188,626000000,1775931799,140000000,1778523799,38.79862976074219,0.049,,1.049,나쁨,경미한 악화 (나쁨-1),1.049,,1,12,24.242965698242188,626000000,1775931799,97
1019,745000000,1775931806,256000000,1778523806,38.78241729736328,0.048,,1.048,나쁨,경미한 악화 (나쁨-1),1.048,,1,12,24.21358871459961,745000000,1775931806,97
1018.6666870117188,61000000,1775931812,576000000,1778523811,38.72901153564453,0.047,,1.047,나쁨,경미한 악화 (나쁨-1),1.047,,1,11.833333015441895,24.18688201904297,61000000,1775931812,97
1017.6666870117188,139000000,1775931818,655000000,1778523817,38.69658660888672,0.044,,1.044,나쁨,경미한 악화 (나쁨-1),1.044,,1,11.833333015441895,24.15483856201172,139000000,1775931818,97
1016.3333129882812,35000000,1775931824,554000000,1778523823,38.750946044921875,0.041,,1.041,나쁨,경미한 악화 (나쁨-1),1.041,,1,11.5,24.117454528808594,35000000,1775931824,97
1015,669000000,1775931830,185000000,1778523830,38.766204833984375,0.038,,1.038,나쁨,경미한 악화 (나쁨-1),1.038,,1,11.5,24.08941650390625,669000000,1775931830,97
1014.3333129882812,575000000,1775931838,98000000,1778523838,38.778602600097656,0.036,,1.036,나쁨,경미한 악화 (나쁨-1),1.036,,1,11.833333015441895,24.0787353515625,575000000,1775931838,97
1013.6666870117188,60000000,1775931844,584000000,1778523843,38.87110900878906,0.034,,1.034,나쁨,경미한 악화 (나쁨-1),1.034,,1,12.166666984558105,24.057373046875,60000000,1775931844,97
1013.3333129882812,104000000,1775931850,620000000,1778523849,38.97887420654297,0.033,,1.033,나쁨,경미한 악화 (나쁨-1),1.033,,1,12.833333015441895,24.029335021972656,104000000,1775931850,97
1013,57000000,1775931856,575000000,1778523855,38.984596252441406,0.032,,1.033,나쁨,경미한 악화 (나쁨-1),1.033,,1,13,24.01331329345703,57000000,1775931856,97
1013,1000000,1775931863,514000000,1778523862,38.847267150878906,0.032,,1.033,나쁨,경미한 악화 (나쁨-1),1.033,,1,13.333333015441895,23.977264404296875,1000000,1775931863,97
1013,379000000,1775931869,896000000,1778523868,38.81388854980469,0.032,,1.033,나쁨,경미한 악화 (나쁨-1),1.033,,1,13.666666984558105,23.931869506835938,379000000,1775931869,97
1013.3333129882812,78000000,1775931875,595000000,1778523874,38.918792724609375,0.033,,1.033,나쁨,경미한 악화 (나쁨-1),1.033,,1,13.833333015441895,23.9078369140625,78000000,1775931875,97
1013.3333129882812,76000000,1775931881,590000000,1778523880,38.921653747558594,0.033,,1.033,나쁨,경미한 악화 (나쁨-1),1.033,,1,13.666666984558105,23.883800506591797,76000000,1775931881,97
1013.3333129882812,107000000,1775931887,627000000,1778523886,38.86634063720703,0.033,,1.033,나쁨,경미한 악화 (나쁨-1),1.033,,1,13,23.86376953125,107000000,1775931887,97
1012.6666870117188,645000000,1775931893,170000000,1778523893,38.83391571044922,0.032,,1.032,나쁨,경미한 악화 (나쁨-1),1.032,,1,12.333333015441895,23.838401794433594,645000000,1775931893,97
1012,626000000,1775931899,131000000,1778523899,38.827239990234375,0.03,,1.03,나쁨,경미한 악화 (나쁨-1),1.03,,1,11.333333015441895,23.821044921875,626000000,1775931899,97
1010.6666870117188,606000000,1775931905,128000000,1778523905,38.81102752685547,0.027,,1.027,나쁨,경미한 악화 (나쁨-1),1.027,,1,10.5,23.805023193359375,606000000,1775931905,97
1009.6666870117188,669000000,1775931911,188000000,1778523911,38.773834228515625,0.024,,1.024,나쁨,경미한 악화 (나쁨-1),1.024,,1,10,23.76897430419922,669000000,1775931911,97
1008.6666870117188,577000000,1775931918,79000000,1778523918,38.81007385253906,0.022,,1.022,나쁨,경미한 악화 (나쁨-1),1.022,,1,9.833333015441895,23.752952575683594,577000000,1775931918,97
1008.3333129882812,750000000,1775931924,273000000,1778523924,38.93023681640625,0.021,,1.021,나쁨,경미한 악화 (나쁨-1),1.021,,1,10,23.732925415039062,750000000,1775931924,97
1008.3333129882812,359000000,1775931930,873000000,1778523929,39.05707550048828,0.021,,1.021,나쁨,경미한 악화 (나쁨-1),1.021,,1,10.166666984558105,23.722244262695312,359000000,1775931930,97
1008.6666870117188,89000000,1775931936,596000000,1778523935,39.0751953125,0.022,,1.022,나쁨,경미한 악화 (나쁨-1),1.022,,1,10.833333015441895,23.698211669921875,89000000,1775931936,97
1009,138000000,1775931942,658000000,1778523941,39.03227996826172,0.022,,1.023,나쁨,경미한 악화 (나쁨-1),1.023,,1,11,23.666168212890625,138000000,1775931942,97
1009,225000000,1775931948,744000000,1778523947,39.06184387207031,0.022,,1.023,나쁨,경미한 악화 (나쁨-1),1.023,,1,10.833333015441895,23.652816772460938,225000000,1775931948,97
1009,657000000,1775931954,173000000,1778523954,39.117156982421875,0.022,,1.023,나쁨,경미한 악화 (나쁨-1),1.023,,1,10.5,23.624778747558594,657000000,1775931954,97
1009.6666870117188,704000000,1775931960,205000000,1778523960,39.181053161621094,0.024,,1.024,나쁨,경미한 악화 (나쁨-1),1.024,,1,10.166666984558105,23.58739471435547,704000000,1775931960,97
1011,689000000,1775931966,191000000,1778523966,39.227783203125,0.028,,1.028,나쁨,경미한 악화 (나쁨-1),1.028,,1,10.333333015441895,23.558021545410156,689000000,1775931966,97
1012.6666870117188,662000000,1775931972,180000000,1778523972,39.26879119873047,0.032,,1.032,나쁨,경미한 악화 (나쁨-1),1.032,,1,10.166666984558105,23.548675537109375,662000000,1775931972,97
1014.3333129882812,577000000,1775931979,85000000,1778523979,39.196311950683594,0.036,,1.036,나쁨,경미한 악화 (나쁨-1),1.036,,1,10.333333015441895,23.535324096679688,577000000,1775931979,97
1016.3333129882812,883000000,1775931985,399000000,1778523985,39.19535827636719,0.041,,1.041,나쁨,경미한 악화 (나쁨-1),1.041,,1,10.5,23.50995635986328,883000000,1775931985,97
1018.3333129882812,42000000,1775931992,561000000,1778523991,39.35176086425781,0.046,,1.046,나쁨,경미한 악화 (나쁨-1),1.046,,1,10.5,23.496604919433594,42000000,1775931992,97
1020.6666870117188,893000000,1775931997,411000000,1778523997,39.38323211669922,0.052,,1.052,나쁨,경미한 악화 (나쁨-1),1.052,,1,10.666666984558105,23.48058319091797,893000000,1775931997,97
1022,825000000,1775932003,339000000,1778524003,39.402305603027344,0.055,,1.055,나쁨,경미한 악화 (나쁨-1),1.055,,1,10.666666984558105,23.46723175048828,825000000,1775932003,97
1023,791000000,1775932009,305000000,1778524009,39.532962799072266,0.058,,1.058,나쁨,경미한 악화 (나쁨-1),1.058,,1,10.666666984558105,23.439193725585938,791000000,1775932009,97
1022.6666870117188,92000000,1775932016,618000000,1778524015,39.7113037109375,0.057,,1.057,나쁨,경미한 악화 (나쁨-1),1.057,,1,10.666666984558105,23.40314483642578,92000000,1775932016,97
1022.6666870117188,152000000,1775932022,635000000,1778524021,39.87438201904297,0.057,,1.057,나쁨,경미한 악화 (나쁨-1),1.057,,1,10.666666984558105,23.399139404296875,152000000,1775932022,97
1022.6666870117188,277000000,1775932028,750000000,1778524027,40.007896423339844,0.057,,1.057,나쁨,경미한 악화 (나쁨-1),1.057,,1,10.5,23.377777099609375,277000000,1775932028,97
1023.3333129882812,88000000,1775932034,609000000,1778524033,40.162391662597656,0.058,,1.058,나쁨,경미한 악화 (나쁨-1),1.058,,1,10.333333015441895,23.368431091308594,88000000,1775932034,97
1023.3333129882812,890000000,1775932041,400000000,1778524041,40.417030334472656,0.058,,1.058,나쁨,경미한 악화 (나쁨-1),1.058,,1,10.333333015441895,23.355079650878906,890000000,1775932041,97
1023.3333129882812,274000000,1775932047,790000000,1778524046,40.68120574951172,0.058,,1.058,나쁨,경미한 악화 (나쁨-1),1.058,,1,10.5,23.335052490234375,274000000,1775932047,97
1023,285000000,1775932053,794000000,1778524052,40.87384796142578,0.058,,1.058,나쁨,경미한 악화 (나쁨-1),1.058,,1,10.5,23.31903076171875,285000000,1775932053,97.08333587646484
1023,136000000,1775932059,654000000,1778524058,41.094146728515625,0.058,,1.058,나쁨,경미한 악화 (나쁨-1),1.058,,1,10.5,23.294998168945312,136000000,1775932059,97.16666412353516
1023.3333129882812,55000000,1775932065,568000000,1778524064,41.094146728515625,0.058,,1.058,나쁨,경미한 악화 (나쁨-1),1.058,,1,10.5,23.294998168945312,55000000,1775932065,97.25
1023.6666870117188,71000000,1775932071,588000000,1778524070,41.38120651245117,0.059,,1.059,나쁨,경미한 악화 (나쁨-1),1.059,,1,10.5,23.293663024902344,71000000,1775932071,97.41666412353516
1024,748000000,1775932077,268000000,1778524077,41.64442443847656,0.06,,1.06,나쁨,경미한 악화 (나쁨-1),1.06,,1,10.833333015441895,23.258949279785156,748000000,1775932077,97.66666412353516
1024,134000000,1775932084,658000000,1778524083,41.83707046508789,0.06,,1.06,나쁨,경미한 악화 (나쁨-1),1.06,,1,10.833333015441895,23.24559783935547,134000000,1775932084,98
1024,595000000,1775932089,117000000,1778524089,42.02494812011719,0.06,,1.06,나쁨,경미한 악화 (나쁨-1),1.06,,1,10.833333015441895,23.261619567871094,595000000,1775932089,98.41666412353516
1024,603000000,1775932095,116000000,1778524095,42.23857116699219,0.06,,1.06,나쁨,경미한 악화 (나쁨-1),1.06,,1,10.666666984558105,23.238922119140625,603000000,1775932095,98.91666412353516
1024,93000000,1775932103,615000000,1778524102,42.23857116699219,0.06,,1.06,나쁨,경미한 악화 (나쁨-1),1.06,,1,10.666666984558105,23.238922119140625,93000000,1775932103,100.25
